Table: Isothermal compressibility [L]
Temperature {K} 	Pressure {kPa} 	Isothermal compressibility {1/kPa} 	Uncertainty {1/kPa} 
196	6400	1.25e-6	1.6e-7
196	6600	1.25e-6	1.6e-7
196	6800	1.25e-6	1.6e-7
196	7000	1.24e-6	1.6e-7
196	7200	1.24e-6	1.6e-7
196	7400	1.24e-6	1.6e-7
196	7600	1.23e-6	1.6e-7
196	7800	1.23e-6	1.6e-7
196	8000	1.23e-6	1.6e-7
196	8200	1.22e-6	1.6e-7
196	8400	1.22e-6	1.6e-7
196	8600	1.22e-6	1.6e-7
196	8800	1.22e-6	1.6e-7
196	9000	1.21e-6	1.6e-7
196	9200	1.21e-6	1.6e-7
196	9400	1.21e-6	1.6e-7
196	9600	1.20e-6	1.6e-7
196	9800	1.20e-6	1.6e-7
196	10000	1.20e-6	1.5e-7
197	400	1.38e-6	1.8e-7
197	600	1.37e-6	1.8e-7
197	800	1.37e-6	1.8e-7
197	1000	1.37e-6	1.8e-7
197	1200	1.36e-6	1.8e-7
197	1400	1.36e-6	1.8e-7
197	1600	1.35e-6	1.8e-7
197	1800	1.35e-6	1.8e-7
197	2000	1.35e-6	1.8e-7
197	2200	1.34e-6	1.7e-7
197	2400	1.34e-6	1.7e-7
197	2600	1.34e-6	1.7e-7
197	2800	1.33e-6	1.7e-7
197	3000	1.33e-6	1.7e-7
197	3200	1.33e-6	1.7e-7
197	3400	1.32e-6	1.7e-7
197	3600	1.32e-6	1.7e-7
197	3800	1.32e-6	1.7e-7
197	4000	1.31e-6	1.7e-7
197	4200	1.31e-6	1.7e-7
197	4400	1.30e-6	1.7e-7
197	4600	1.30e-6	1.7e-7
197	4800	1.30e-6	1.7e-7
197	5000	1.29e-6	1.7e-7
197	5200	1.29e-6	1.7e-7
197	5400	1.29e-6	1.7e-7
197	5600	1.28e-6	1.7e-7
197	5800	1.28e-6	1.7e-7
197	6000	1.28e-6	1.7e-7
197	6200	1.27e-6	1.6e-7
197	6400	1.27e-6	1.6e-7
197	6600	1.27e-6	1.6e-7
197	6800	1.27e-6	1.6e-7
197	7000	1.26e-6	1.6e-7
197	7200	1.26e-6	1.6e-7
197	7400	1.26e-6	1.6e-7
197	7600	1.25e-6	1.6e-7
197	7800	1.25e-6	1.6e-7
197	8000	1.25e-6	1.6e-7
197	8200	1.24e-6	1.6e-7
197	8400	1.24e-6	1.6e-7
197	8600	1.24e-6	1.6e-7
197	8800	1.23e-6	1.6e-7
197	9000	1.23e-6	1.6e-7
197	9200	1.23e-6	1.6e-7
197	9400	1.23e-6	1.6e-7
197	9600	1.22e-6	1.6e-7
197	9800	1.22e-6	1.6e-7
197	10000	1.22e-6	1.6e-7
198	400	1.40e-6	1.8e-7
198	600	1.40e-6	1.8e-7
198	800	1.39e-6	1.8e-7
198	1000	1.39e-6	1.8e-7
198	1200	1.39e-6	1.8e-7
198	1400	1.38e-6	1.8e-7
198	1600	1.38e-6	1.8e-7
198	1800	1.37e-6	1.8e-7
198	2000	1.37e-6	1.8e-7
198	2200	1.37e-6	1.8e-7
198	2400	1.36e-6	1.8e-7
198	2600	1.36e-6	1.8e-7
198	2800	1.35e-6	1.7e-7
198	3000	1.35e-6	1.7e-7
198	3200	1.35e-6	1.7e-7
198	3400	1.34e-6	1.7e-7
198	3600	1.34e-6	1.7e-7
198	3800	1.34e-6	1.7e-7
198	4000	1.33e-6	1.7e-7
198	4200	1.33e-6	1.7e-7
198	4400	1.33e-6	1.7e-7
198	4600	1.32e-6	1.7e-7
198	4800	1.32e-6	1.7e-7
198	5000	1.32e-6	1.7e-7
198	5200	1.31e-6	1.7e-7
198	5400	1.31e-6	1.7e-7
198	5600	1.31e-6	1.7e-7
198	5800	1.30e-6	1.7e-7
198	6000	1.30e-6	1.7e-7
198	6200	1.29e-6	1.7e-7
198	6400	1.29e-6	1.7e-7
198	6600	1.29e-6	1.7e-7
198	6800	1.28e-6	1.6e-7
198	7000	1.28e-6	1.6e-7
198	7200	1.28e-6	1.6e-7
198	7400	1.28e-6	1.6e-7
198	7600	1.27e-6	1.6e-7
198	7800	1.27e-6	1.6e-7
198	8000	1.27e-6	1.6e-7
198	8200	1.26e-6	1.6e-7
198	8400	1.26e-6	1.6e-7
198	8600	1.26e-6	1.6e-7
198	8800	1.25e-6	1.6e-7
198	9000	1.25e-6	1.6e-7
198	9200	1.25e-6	1.6e-7
198	9400	1.24e-6	1.6e-7
198	9600	1.24e-6	1.6e-7
198	9800	1.24e-6	1.6e-7
198	10000	1.23e-6	1.6e-7
199	400	1.42e-6	1.8e-7
199	600	1.42e-6	1.8e-7
199	800	1.42e-6	1.8e-7
199	1000	1.41e-6	1.8e-7
199	1200	1.41e-6	1.8e-7
199	1400	1.40e-6	1.8e-7
199	1600	1.40e-6	1.8e-7
199	1800	1.40e-6	1.8e-7
199	2000	1.39e-6	1.8e-7
199	2200	1.39e-6	1.8e-7
199	2400	1.38e-6	1.8e-7
199	2600	1.38e-6	1.8e-7
199	2800	1.38e-6	1.8e-7
199	3000	1.37e-6	1.8e-7
199	3200	1.37e-6	1.8e-7
199	3400	1.37e-6	1.7e-7
199	3600	1.36e-6	1.7e-7
199	3800	1.36e-6	1.7e-7
199	4000	1.35e-6	1.7e-7
199	4200	1.35e-6	1.7e-7
199	4400	1.35e-6	1.7e-7
199	4600	1.34e-6	1.7e-7
199	4800	1.34e-6	1.7e-7
199	5000	1.34e-6	1.7e-7
199	5200	1.33e-6	1.7e-7
199	5400	1.33e-6	1.7e-7
199	5600	1.33e-6	1.7e-7
199	5800	1.32e-6	1.7e-7
199	6000	1.32e-6	1.7e-7
199	6200	1.32e-6	1.7e-7
199	6400	1.31e-6	1.7e-7
199	6600	1.31e-6	1.7e-7
199	6800	1.31e-6	1.7e-7
199	7000	1.30e-6	1.7e-7
199	7200	1.30e-6	1.7e-7
199	7400	1.30e-6	1.6e-7
199	7600	1.29e-6	1.6e-7
199	7800	1.29e-6	1.6e-7
199	8000	1.29e-6	1.6e-7
199	8200	1.28e-6	1.6e-7
199	8400	1.28e-6	1.6e-7
199	8600	1.28e-6	1.6e-7
199	8800	1.27e-6	1.6e-7
199	9000	1.27e-6	1.6e-7
199	9200	1.27e-6	1.6e-7
199	9400	1.26e-6	1.6e-7
199	9600	1.26e-6	1.6e-7
199	9800	1.26e-6	1.6e-7
199	10000	1.25e-6	1.6e-7
200	400	1.45e-6	1.8e-7
200	600	1.45e-6	1.8e-7
200	800	1.44e-6	1.8e-7
200	1000	1.44e-6	1.8e-7
200	1200	1.43e-6	1.8e-7
200	1400	1.43e-6	1.8e-7
200	1600	1.42e-6	1.8e-7
200	1800	1.42e-6	1.8e-7
200	2000	1.42e-6	1.8e-7
200	2200	1.41e-6	1.8e-7
200	2400	1.41e-6	1.8e-7
200	2600	1.40e-6	1.8e-7
200	2800	1.40e-6	1.8e-7
200	3000	1.40e-6	1.8e-7
200	3200	1.39e-6	1.8e-7
200	3400	1.39e-6	1.8e-7
200	3600	1.38e-6	1.8e-7
200	3800	1.38e-6	1.8e-7
200	4000	1.38e-6	1.7e-7
200	4200	1.37e-6	1.7e-7
200	4400	1.37e-6	1.7e-7
200	4600	1.37e-6	1.7e-7
200	4800	1.36e-6	1.7e-7
200	5000	1.36e-6	1.7e-7
200	5200	1.35e-6	1.7e-7
200	5400	1.35e-6	1.7e-7
200	5600	1.35e-6	1.7e-7
200	5800	1.34e-6	1.7e-7
200	6000	1.34e-6	1.7e-7
200	6200	1.34e-6	1.7e-7
200	6400	1.33e-6	1.7e-7
200	6600	1.33e-6	1.7e-7
200	6800	1.33e-6	1.7e-7
200	7000	1.32e-6	1.7e-7
200	7200	1.32e-6	1.7e-7
200	7400	1.32e-6	1.7e-7
200	7600	1.31e-6	1.7e-7
200	7800	1.31e-6	1.7e-7
200	8000	1.31e-6	1.6e-7
200	8200	1.30e-6	1.6e-7
200	8400	1.30e-6	1.6e-7
200	8600	1.29e-6	1.6e-7
200	8800	1.29e-6	1.6e-7
200	9000	1.29e-6	1.6e-7
200	9200	1.29e-6	1.6e-7
200	9400	1.28e-6	1.6e-7
200	9600	1.28e-6	1.6e-7
200	9800	1.28e-6	1.6e-7
200	10000	1.27e-6	1.6e-7
201	400	1.47e-6	1.9e-7
201	600	1.47e-6	1.9e-7
201	800	1.47e-6	1.9e-7
201	1000	1.46e-6	1.8e-7
201	1200	1.46e-6	1.8e-7
201	1400	1.45e-6	1.8e-7
201	1600	1.45e-6	1.8e-7
201	1800	1.44e-6	1.8e-7
201	2000	1.44e-6	1.8e-7
201	2200	1.44e-6	1.8e-7
201	2400	1.43e-6	1.8e-7
201	2600	1.43e-6	1.8e-7
201	2800	1.42e-6	1.8e-7
201	3000	1.42e-6	1.8e-7
201	3200	1.42e-6	1.8e-7
201	3400	1.41e-6	1.8e-7
201	3600	1.41e-6	1.8e-7
201	3800	1.40e-6	1.8e-7
201	4000	1.40e-6	1.8e-7
201	4200	1.40e-6	1.8e-7
201	4400	1.39e-6	1.8e-7
201	4600	1.39e-6	1.7e-7
201	4800	1.38e-6	1.7e-7
201	5000	1.38e-6	1.7e-7
201	5200	1.38e-6	1.7e-7
201	5400	1.37e-6	1.7e-7
201	5600	1.37e-6	1.7e-7
201	5800	1.36e-6	1.7e-7
201	6000	1.36e-6	1.7e-7
201	6200	1.36e-6	1.7e-7
201	6400	1.35e-6	1.7e-7
201	6600	1.35e-6	1.7e-7
201	6800	1.35e-6	1.7e-7
201	7000	1.34e-6	1.7e-7
201	7200	1.34e-6	1.7e-7
201	7400	1.34e-6	1.7e-7
201	7600	1.33e-6	1.7e-7
201	7800	1.33e-6	1.7e-7
201	8000	1.33e-6	1.7e-7
201	8200	1.32e-6	1.7e-7
201	8400	1.32e-6	1.7e-7
201	8600	1.32e-6	1.6e-7
201	8800	1.31e-6	1.6e-7
201	9000	1.31e-6	1.6e-7
201	9200	1.30e-6	1.6e-7
201	9400	1.30e-6	1.6e-7
201	9600	1.30e-6	1.6e-7
201	9800	1.29e-6	1.6e-7
201	10000	1.29e-6	1.6e-7
202	400	1.50e-6	1.9e-7
202	600	1.50e-6	1.9e-7
202	800	1.49e-6	1.9e-7
202	1000	1.49e-6	1.9e-7
202	1200	1.48e-6	1.9e-7
202	1400	1.48e-6	1.9e-7
202	1600	1.47e-6	1.8e-7
202	1800	1.47e-6	1.8e-7
202	2000	1.46e-6	1.8e-7
202	2200	1.46e-6	1.8e-7
202	2400	1.46e-6	1.8e-7
202	2600	1.45e-6	1.8e-7
202	2800	1.45e-6	1.8e-7
202	3000	1.44e-6	1.8e-7
202	3200	1.44e-6	1.8e-7
202	3400	1.43e-6	1.8e-7
202	3600	1.43e-6	1.8e-7
202	3800	1.43e-6	1.8e-7
202	4000	1.42e-6	1.8e-7
202	4200	1.42e-6	1.8e-7
202	4400	1.41e-6	1.8e-7
202	4600	1.41e-6	1.8e-7
202	4800	1.41e-6	1.8e-7
202	5000	1.40e-6	1.8e-7
202	5200	1.40e-6	1.7e-7
202	5400	1.39e-6	1.7e-7
202	5600	1.39e-6	1.7e-7
202	5800	1.39e-6	1.7e-7
202	6000	1.38e-6	1.7e-7
202	6200	1.38e-6	1.7e-7
202	6400	1.38e-6	1.7e-7
202	6600	1.37e-6	1.7e-7
202	6800	1.37e-6	1.7e-7
202	7000	1.36e-6	1.7e-7
202	7200	1.36e-6	1.7e-7
202	7400	1.36e-6	1.7e-7
202	7600	1.35e-6	1.7e-7
202	7800	1.35e-6	1.7e-7
202	8000	1.35e-6	1.7e-7
202	8200	1.34e-6	1.7e-7
202	8400	1.34e-6	1.7e-7
202	8600	1.34e-6	1.7e-7
202	8800	1.33e-6	1.7e-7
202	9000	1.33e-6	1.7e-7
202	9200	1.33e-6	1.6e-7
202	9400	1.32e-6	1.6e-7
202	9600	1.32e-6	1.6e-7
202	9800	1.31e-6	1.6e-7
202	10000	1.31e-6	1.6e-7
203	400	1.53e-6	1.9e-7
203	600	1.52e-6	1.9e-7
203	800	1.52e-6	1.9e-7
203	1000	1.51e-6	1.9e-7
203	1200	1.51e-6	1.9e-7
203	1400	1.50e-6	1.9e-7
203	1600	1.50e-6	1.9e-7
203	1800	1.49e-6	1.9e-7
203	2000	1.49e-6	1.9e-7
203	2200	1.49e-6	1.8e-7
203	2400	1.48e-6	1.8e-7
203	2600	1.48e-6	1.8e-7
203	2800	1.47e-6	1.8e-7
203	3000	1.47e-6	1.8e-7
203	3200	1.46e-6	1.8e-7
203	3400	1.46e-6	1.8e-7
203	3600	1.45e-6	1.8e-7
203	3800	1.45e-6	1.8e-7
203	4000	1.45e-6	1.8e-7
203	4200	1.44e-6	1.8e-7
203	4400	1.44e-6	1.8e-7
203	4600	1.43e-6	1.8e-7
203	4800	1.43e-6	1.8e-7
203	5000	1.43e-6	1.8e-7
203	5200	1.42e-6	1.8e-7
203	5400	1.42e-6	1.8e-7
203	5600	1.41e-6	1.8e-7
203	5800	1.41e-6	1.7e-7
203	6000	1.41e-6	1.7e-7
203	6200	1.40e-6	1.7e-7
203	6400	1.40e-6	1.7e-7
203	6600	1.39e-6	1.7e-7
203	6800	1.39e-6	1.7e-7
203	7000	1.39e-6	1.7e-7
203	7200	1.38e-6	1.7e-7
203	7400	1.38e-6	1.7e-7
203	7600	1.37e-6	1.7e-7
203	7800	1.37e-6	1.7e-7
203	8000	1.37e-6	1.7e-7
203	8200	1.36e-6	1.7e-7
203	8400	1.36e-6	1.7e-7
203	8600	1.36e-6	1.7e-7
203	8800	1.35e-6	1.7e-7
203	9000	1.35e-6	1.7e-7
203	9200	1.35e-6	1.7e-7
203	9400	1.34e-6	1.7e-7
203	9600	1.34e-6	1.7e-7
203	9800	1.33e-6	1.6e-7
203	10000	1.33e-6	1.6e-7
204	400	1.55e-6	1.9e-7
204	600	1.55e-6	1.9e-7
204	800	1.54e-6	1.9e-7
204	1000	1.54e-6	1.9e-7
204	1200	1.53e-6	1.9e-7
204	1400	1.53e-6	1.9e-7
204	1600	1.52e-6	1.9e-7
204	1800	1.52e-6	1.9e-7
204	2000	1.52e-6	1.9e-7
204	2200	1.51e-6	1.9e-7
204	2400	1.51e-6	1.9e-7
204	2600	1.50e-6	1.9e-7
204	2800	1.50e-6	1.8e-7
204	3000	1.49e-6	1.8e-7
204	3200	1.49e-6	1.8e-7
204	3400	1.48e-6	1.8e-7
204	3600	1.48e-6	1.8e-7
204	3800	1.47e-6	1.8e-7
204	4000	1.47e-6	1.8e-7
204	4200	1.47e-6	1.8e-7
204	4400	1.46e-6	1.8e-7
204	4600	1.46e-6	1.8e-7
204	4800	1.45e-6	1.8e-7
204	5000	1.45e-6	1.8e-7
204	5200	1.44e-6	1.8e-7
204	5400	1.44e-6	1.8e-7
204	5600	1.44e-6	1.8e-7
204	5800	1.43e-6	1.8e-7
204	6000	1.43e-6	1.8e-7
204	6200	1.42e-6	1.8e-7
204	6400	1.42e-6	1.7e-7
204	6600	1.42e-6	1.7e-7
204	6800	1.41e-6	1.7e-7
204	7000	1.41e-6	1.7e-7
204	7200	1.40e-6	1.7e-7
204	7400	1.40e-6	1.7e-7
204	7600	1.40e-6	1.7e-7
204	7800	1.39e-6	1.7e-7
204	8000	1.39e-6	1.7e-7
204	8200	1.39e-6	1.7e-7
204	8400	1.38e-6	1.7e-7
204	8600	1.38e-6	1.7e-7
204	8800	1.37e-6	1.7e-7
204	9000	1.37e-6	1.7e-7
204	9200	1.37e-6	1.7e-7
204	9400	1.36e-6	1.7e-7
204	9600	1.36e-6	1.7e-7
204	9800	1.36e-6	1.7e-7
204	10000	1.35e-6	1.7e-7
205	400	1.58e-6	1.9e-7
205	600	1.58e-6	1.9e-7
205	800	1.57e-6	1.9e-7
205	1000	1.57e-6	1.9e-7
205	1200	1.56e-6	1.9e-7
205	1400	1.56e-6	1.9e-7
205	1600	1.55e-6	1.9e-7
205	1800	1.55e-6	1.9e-7
205	2000	1.54e-6	1.9e-7
205	2200	1.54e-6	1.9e-7
205	2400	1.53e-6	1.9e-7
205	2600	1.53e-6	1.9e-7
205	2800	1.52e-6	1.9e-7
205	3000	1.52e-6	1.9e-7
205	3200	1.51e-6	1.9e-7
205	3400	1.51e-6	1.8e-7
205	3600	1.50e-6	1.8e-7
205	3800	1.50e-6	1.8e-7
205	4000	1.50e-6	1.8e-7
205	4200	1.49e-6	1.8e-7
205	4400	1.49e-6	1.8e-7
205	4600	1.48e-6	1.8e-7
205	4800	1.48e-6	1.8e-7
205	5000	1.47e-6	1.8e-7
205	5200	1.47e-6	1.8e-7
205	5400	1.46e-6	1.8e-7
205	5600	1.46e-6	1.8e-7
205	5800	1.46e-6	1.8e-7
205	6000	1.45e-6	1.8e-7
205	6200	1.45e-6	1.8e-7
205	6400	1.44e-6	1.8e-7
205	6600	1.44e-6	1.8e-7
205	6800	1.44e-6	1.8e-7
205	7000	1.43e-6	1.7e-7
205	7200	1.43e-6	1.7e-7
205	7400	1.42e-6	1.7e-7
205	7600	1.42e-6	1.7e-7
205	7800	1.42e-6	1.7e-7
205	8000	1.41e-6	1.7e-7
205	8200	1.41e-6	1.7e-7
205	8400	1.40e-6	1.7e-7
205	8600	1.40e-6	1.7e-7
205	8800	1.40e-6	1.7e-7
205	9000	1.39e-6	1.7e-7
205	9200	1.39e-6	1.7e-7
205	9400	1.38e-6	1.7e-7
205	9600	1.38e-6	1.7e-7
205	9800	1.38e-6	1.7e-7
205	10000	1.37e-6	1.7e-7
206	400	1.61e-6	2e-7
206	600	1.60e-6	2e-7
206	800	1.60e-6	1.9e-7
206	1000	1.59e-6	1.9e-7
206	1200	1.59e-6	1.9e-7
206	1400	1.58e-6	1.9e-7
206	1600	1.58e-6	1.9e-7
206	1800	1.57e-6	1.9e-7
206	2000	1.57e-6	1.9e-7
206	2200	1.56e-6	1.9e-7
206	2400	1.56e-6	1.9e-7
206	2600	1.55e-6	1.9e-7
206	2800	1.55e-6	1.9e-7
206	3000	1.54e-6	1.9e-7
206	3200	1.54e-6	1.9e-7
206	3400	1.53e-6	1.9e-7
206	3600	1.53e-6	1.9e-7
206	3800	1.53e-6	1.9e-7
206	4000	1.52e-6	1.8e-7
206	4200	1.52e-6	1.8e-7
206	4400	1.51e-6	1.8e-7
206	4600	1.51e-6	1.8e-7
206	4800	1.50e-6	1.8e-7
206	5000	1.50e-6	1.8e-7
206	5200	1.49e-6	1.8e-7
206	5400	1.49e-6	1.8e-7
206	5600	1.48e-6	1.8e-7
206	5800	1.48e-6	1.8e-7
206	6000	1.48e-6	1.8e-7
206	6200	1.47e-6	1.8e-7
206	6400	1.47e-6	1.8e-7
206	6600	1.46e-6	1.8e-7
206	6800	1.46e-6	1.8e-7
206	7000	1.45e-6	1.8e-7
206	7200	1.45e-6	1.8e-7
206	7400	1.45e-6	1.8e-7
206	7600	1.44e-6	1.7e-7
206	7800	1.44e-6	1.7e-7
206	8000	1.43e-6	1.7e-7
206	8200	1.43e-6	1.7e-7
206	8400	1.43e-6	1.7e-7
206	8600	1.42e-6	1.7e-7
206	8800	1.42e-6	1.7e-7
206	9000	1.41e-6	1.7e-7
206	9200	1.41e-6	1.7e-7
206	9400	1.41e-6	1.7e-7
206	9600	1.40e-6	1.7e-7
206	9800	1.40e-6	1.7e-7
206	10000	1.39e-6	1.7e-7
207	400	1.64e-6	2e-7
207	600	1.63e-6	2e-7
207	800	1.63e-6	2e-7
207	1000	1.62e-6	2e-7
207	1200	1.62e-6	2e-7
207	1400	1.61e-6	1.9e-7
207	1600	1.61e-6	1.9e-7
207	1800	1.60e-6	1.9e-7
207	2000	1.60e-6	1.9e-7
207	2200	1.59e-6	1.9e-7
207	2400	1.59e-6	1.9e-7
207	2600	1.58e-6	1.9e-7
207	2800	1.58e-6	1.9e-7
207	3000	1.57e-6	1.9e-7
207	3200	1.57e-6	1.9e-7
207	3400	1.56e-6	1.9e-7
207	3600	1.56e-6	1.9e-7
207	3800	1.55e-6	1.9e-7
207	4000	1.55e-6	1.9e-7
207	4200	1.54e-6	1.9e-7
207	4400	1.54e-6	1.9e-7
207	4600	1.53e-6	1.8e-7
207	4800	1.53e-6	1.8e-7
207	5000	1.52e-6	1.8e-7
207	5200	1.52e-6	1.8e-7
207	5400	1.51e-6	1.8e-7
207	5600	1.51e-6	1.8e-7
207	5800	1.50e-6	1.8e-7
207	6000	1.50e-6	1.8e-7
207	6200	1.50e-6	1.8e-7
207	6400	1.49e-6	1.8e-7
207	6600	1.49e-6	1.8e-7
207	6800	1.48e-6	1.8e-7
207	7000	1.48e-6	1.8e-7
207	7200	1.47e-6	1.8e-7
207	7400	1.47e-6	1.8e-7
207	7600	1.47e-6	1.8e-7
207	7800	1.46e-6	1.8e-7
207	8000	1.46e-6	1.8e-7
207	8200	1.45e-6	1.7e-7
207	8400	1.45e-6	1.7e-7
207	8600	1.44e-6	1.7e-7
207	8800	1.44e-6	1.7e-7
207	9000	1.44e-6	1.7e-7
207	9200	1.43e-6	1.7e-7
207	9400	1.43e-6	1.7e-7
207	9600	1.42e-6	1.7e-7
207	9800	1.42e-6	1.7e-7
207	10000	1.42e-6	1.7e-7
208	400	1.67e-6	2e-7
208	600	1.66e-6	2e-7
208	800	1.66e-6	2e-7
208	1000	1.65e-6	2e-7
208	1200	1.65e-6	2e-7
208	1400	1.64e-6	2e-7
208	1600	1.64e-6	2e-7
208	1800	1.63e-6	2e-7
208	2000	1.62e-6	1.9e-7
208	2200	1.62e-6	1.9e-7
208	2400	1.61e-6	1.9e-7
208	2600	1.61e-6	1.9e-7
208	2800	1.60e-6	1.9e-7
208	3000	1.60e-6	1.9e-7
208	3200	1.59e-6	1.9e-7
208	3400	1.59e-6	1.9e-7
208	3600	1.58e-6	1.9e-7
208	3800	1.58e-6	1.9e-7
208	4000	1.57e-6	1.9e-7
208	4200	1.57e-6	1.9e-7
208	4400	1.56e-6	1.9e-7
208	4600	1.56e-6	1.9e-7
208	4800	1.55e-6	1.9e-7
208	5000	1.55e-6	1.9e-7
208	5200	1.54e-6	1.8e-7
208	5400	1.54e-6	1.8e-7
208	5600	1.53e-6	1.8e-7
208	5800	1.53e-6	1.8e-7
208	6000	1.53e-6	1.8e-7
208	6200	1.52e-6	1.8e-7
208	6400	1.52e-6	1.8e-7
208	6600	1.51e-6	1.8e-7
208	6800	1.51e-6	1.8e-7
208	7000	1.50e-6	1.8e-7
208	7200	1.50e-6	1.8e-7
208	7400	1.49e-6	1.8e-7
208	7600	1.49e-6	1.8e-7
208	7800	1.49e-6	1.8e-7
208	8000	1.48e-6	1.8e-7
208	8200	1.48e-6	1.8e-7
208	8400	1.47e-6	1.8e-7
208	8600	1.47e-6	1.7e-7
208	8800	1.46e-6	1.7e-7
208	9000	1.46e-6	1.7e-7
208	9200	1.46e-6	1.7e-7
208	9400	1.45e-6	1.7e-7
208	9600	1.45e-6	1.7e-7
208	9800	1.44e-6	1.7e-7
208	10000	1.44e-6	1.7e-7
209	400	1.70e-6	2e-7
209	600	1.69e-6	2e-7
209	800	1.69e-6	2e-7
209	1000	1.68e-6	2e-7
209	1200	1.68e-6	2e-7
209	1400	1.67e-6	2e-7
209	1600	1.66e-6	2e-7
209	1800	1.66e-6	2e-7
209	2000	1.65e-6	2e-7
209	2200	1.65e-6	2e-7
209	2400	1.64e-6	2e-7
209	2600	1.64e-6	1.9e-7
209	2800	1.63e-6	1.9e-7
209	3000	1.63e-6	1.9e-7
209	3200	1.62e-6	1.9e-7
209	3400	1.62e-6	1.9e-7
209	3600	1.61e-6	1.9e-7
209	3800	1.61e-6	1.9e-7
209	4000	1.60e-6	1.9e-7
209	4200	1.60e-6	1.9e-7
209	4400	1.59e-6	1.9e-7
209	4600	1.59e-6	1.9e-7
209	4800	1.58e-6	1.9e-7
209	5000	1.58e-6	1.9e-7
209	5200	1.57e-6	1.9e-7
209	5400	1.57e-6	1.9e-7
209	5600	1.56e-6	1.9e-7
209	5800	1.56e-6	1.8e-7
209	6000	1.55e-6	1.8e-7
209	6200	1.55e-6	1.8e-7
209	6400	1.54e-6	1.8e-7
209	6600	1.54e-6	1.8e-7
209	6800	1.53e-6	1.8e-7
209	7000	1.53e-6	1.8e-7
209	7200	1.52e-6	1.8e-7
209	7400	1.52e-6	1.8e-7
209	7600	1.51e-6	1.8e-7
209	7800	1.51e-6	1.8e-7
209	8000	1.50e-6	1.8e-7
209	8200	1.50e-6	1.8e-7
209	8400	1.50e-6	1.8e-7
209	8600	1.49e-6	1.8e-7
209	8800	1.49e-6	1.8e-7
209	9000	1.48e-6	1.8e-7
209	9200	1.48e-6	1.7e-7
209	9400	1.47e-6	1.7e-7
209	9600	1.47e-6	1.7e-7
209	9800	1.47e-6	1.7e-7
209	10000	1.46e-6	1.7e-7
210	400	1.73e-6	2e-7
210	600	1.72e-6	2e-7
210	800	1.72e-6	2e-7
210	1000	1.71e-6	2e-7
210	1200	1.71e-6	2e-7
210	1400	1.70e-6	2e-7
210	1600	1.70e-6	2e-7
210	1800	1.69e-6	2e-7
210	2000	1.68e-6	2e-7
210	2200	1.68e-6	2e-7
210	2400	1.67e-6	2e-7
210	2600	1.67e-6	2e-7
210	2800	1.66e-6	2e-7
210	3000	1.66e-6	2e-7
210	3200	1.65e-6	1.9e-7
210	3400	1.64e-6	1.9e-7
210	3600	1.64e-6	1.9e-7
210	3800	1.63e-6	1.9e-7
210	4000	1.63e-6	1.9e-7
210	4200	1.62e-6	1.9e-7
210	4400	1.62e-6	1.9e-7
210	4600	1.61e-6	1.9e-7
210	4800	1.61e-6	1.9e-7
210	5000	1.60e-6	1.9e-7
210	5200	1.60e-6	1.9e-7
210	5400	1.59e-6	1.9e-7
210	5600	1.59e-6	1.9e-7
210	5800	1.58e-6	1.9e-7
210	6000	1.58e-6	1.9e-7
210	6200	1.57e-6	1.8e-7
210	6400	1.57e-6	1.8e-7
210	6600	1.56e-6	1.8e-7
210	6800	1.56e-6	1.8e-7
210	7000	1.55e-6	1.8e-7
210	7200	1.55e-6	1.8e-7
210	7400	1.54e-6	1.8e-7
210	7600	1.54e-6	1.8e-7
210	7800	1.53e-6	1.8e-7
210	8000	1.53e-6	1.8e-7
210	8200	1.52e-6	1.8e-7
210	8400	1.52e-6	1.8e-7
210	8600	1.52e-6	1.8e-7
210	8800	1.51e-6	1.8e-7
210	9000	1.51e-6	1.8e-7
210	9200	1.50e-6	1.8e-7
210	9400	1.50e-6	1.8e-7
210	9600	1.49e-6	1.8e-7
210	9800	1.49e-6	1.7e-7
210	10000	1.48e-6	1.7e-7
211	400	1.76e-6	2.1e-7
211	600	1.76e-6	2.1e-7
211	800	1.75e-6	2e-7
211	1000	1.74e-6	2e-7
211	1200	1.74e-6	2e-7
211	1400	1.73e-6	2e-7
211	1600	1.73e-6	2e-7
211	1800	1.72e-6	2e-7
211	2000	1.71e-6	2e-7
211	2200	1.71e-6	2e-7
211	2400	1.70e-6	2e-7
211	2600	1.70e-6	2e-7
211	2800	1.69e-6	2e-7
211	3000	1.69e-6	2e-7
211	3200	1.68e-6	2e-7
211	3400	1.67e-6	2e-7
211	3600	1.67e-6	1.9e-7
211	3800	1.66e-6	1.9e-7
211	4000	1.66e-6	1.9e-7
211	4200	1.65e-6	1.9e-7
211	4400	1.65e-6	1.9e-7
211	4600	1.64e-6	1.9e-7
211	4800	1.64e-6	1.9e-7
211	5000	1.63e-6	1.9e-7
211	5200	1.62e-6	1.9e-7
211	5400	1.62e-6	1.9e-7
211	5600	1.61e-6	1.9e-7
211	5800	1.61e-6	1.9e-7
211	6000	1.60e-6	1.9e-7
211	6200	1.60e-6	1.9e-7
211	6400	1.59e-6	1.9e-7
211	6600	1.59e-6	1.9e-7
211	6800	1.58e-6	1.8e-7
211	7000	1.58e-6	1.8e-7
211	7200	1.57e-6	1.8e-7
211	7400	1.57e-6	1.8e-7
