Table: Thermal conductivity [L]
Temperature {K} 	Pressure {kPa} 	Thermal conductivity {W/m/K} 	Uncertainty {W/m/K} 
292	7000	0.09101	0.00060
292	7200	0.09143	0.00059
292	7400	0.09184	0.00059
292	7600	0.09224	0.00059
292	7800	0.09264	0.00059
292	8000	0.09303	0.00059
293	5200	0.08555	0.00061
293	5400	0.08607	0.00061
293	5600	0.08659	0.00060
293	5800	0.08709	0.00060
293	6000	0.08758	0.00060
293	6200	0.08805	0.00060
293	6400	0.08852	0.00060
293	6600	0.08898	0.00060
293	6800	0.08942	0.00059
293	7000	0.08986	0.00059
293	7200	0.09029	0.00059
293	7400	0.09071	0.00059
293	7600	0.09113	0.00059
293	7800	0.09153	0.00059
293	8000	0.09194	0.00059
294	5200	0.08423	0.00061
294	5400	0.08478	0.00061
294	5600	0.08531	0.00060
294	5800	0.08583	0.00060
294	6000	0.08634	0.00060
294	6200	0.08683	0.00060
294	6400	0.08732	0.00060
294	6600	0.08779	0.00059
294	6800	0.08825	0.00059
294	7000	0.08870	0.00059
294	7200	0.08915	0.00059
294	7400	0.08958	0.00059
294	7600	0.09001	0.00059
294	7800	0.09042	0.00059
294	8000	0.09084	0.00059
295	5400	0.08347	0.00061
295	5600	0.08402	0.00060
295	5800	0.08456	0.00060
295	6000	0.08509	0.00060
295	6200	0.08560	0.00060
295	6400	0.08610	0.00059
295	6600	0.08659	0.00059
295	6800	0.08707	0.00059
295	7000	0.08754	0.00059
295	7200	0.08799	0.00059
295	7400	0.08844	0.00059
295	7600	0.08888	0.00059
295	7800	0.08931	0.00059
295	8000	0.08973	0.00059
296	5400	0.08215	0.00061
296	5600	0.08272	0.00060
296	5800	0.08328	0.00060
296	6000	0.08382	0.00060
296	6200	0.08436	0.00060
296	6400	0.08488	0.00059
296	6600	0.08538	0.00059
296	6800	0.08587	0.00059
296	7000	0.08636	0.00059
296	7200	0.08683	0.00059
296	7400	0.08729	0.00059
296	7600	0.08774	0.00059
296	7800	0.08819	0.00059
296	8000	0.08862	0.00059
297	5600	0.08141	0.00060
297	5800	0.08199	0.00060
297	6000	0.08255	0.00060
297	6200	0.08310	0.00059
297	6400	0.08364	0.00059
297	6600	0.08416	0.00059
297	6800	0.08467	0.00059
297	7000	0.08517	0.00059
297	7200	0.08566	0.00059
297	7400	0.08613	0.00059
297	7600	0.08660	0.00059
297	7800	0.08706	0.00058
297	8000	0.08750	0.00058
298	5800	0.08069	0.00060
298	6000	0.08126	0.00060
298	6200	0.08183	0.00059
298	6400	0.08238	0.00059
298	6600	0.08293	0.00059
298	6800	0.08345	0.00059
298	7000	0.08397	0.00059
298	7200	0.08447	0.00059
298	7400	0.08497	0.00058
298	7600	0.08545	0.00058
298	7800	0.08592	0.00058
298	8000	0.08638	0.00058
299	5800	0.07941	0.00060
299	6000	0.07998	0.00059
299	6200	0.08056	0.00059
299	6400	0.08112	0.00059
299	6600	0.08168	0.00059
299	6800	0.08223	0.00059
299	7000	0.08276	0.00059
299	7200	0.08328	0.00058
299	7400	0.08379	0.00058
299	7600	0.08429	0.00058
299	7800	0.08477	0.00058
299	8000	0.08525	0.00058
300	6000	0.07873	0.00059
300	6200	0.07929	0.00059
300	6400	0.07986	0.00059
300	6600	0.08043	0.00059
300	6800	0.08099	0.00059
300	7000	0.08154	0.00058
300	7200	0.08208	0.00058
300	7400	0.08261	0.00058
300	7600	0.08312	0.00058
300	7800	0.08362	0.00058
300	8000	0.08411	0.00058
301	6200	0.07807	0.00058
301	6400	0.07862	0.00059
301	6600	0.07919	0.00059
301	6800	0.07976	0.00058
301	7000	0.08032	0.00058
301	7200	0.08087	0.00058
301	7400	0.08141	0.00058
301	7600	0.08194	0.00058
301	7800	0.08246	0.00058
301	8000	0.08296	0.00058
302	6200	0.07700	0.00057
302	6400	0.07744	0.00058
302	6600	0.07797	0.00058
302	6800	0.07853	0.00058
302	7000	0.07910	0.00058
302	7200	0.07966	0.00058
302	7400	0.08022	0.00058
302	7600	0.08076	0.00058
302	7800	0.08129	0.00058
302	8000	0.08181	0.00058
303	6400	0.07645	0.00056
303	6600	0.07684	0.00057
303	6800	0.07734	0.00057
303	7000	0.07789	0.00058
303	7200	0.07845	0.00058
303	7400	0.07902	0.00058
303	7600	0.07957	0.00058
303	7800	0.08012	0.00057
303	8000	0.08065	0.00057
304	6600	0.07593	0.00056
304	6800	0.07626	0.00056
304	7000	0.07673	0.00057
304	7200	0.07727	0.00057
304	7400	0.07783	0.00057
304	7600	0.07839	0.00057
304	7800	0.07894	0.00057
304	8000	0.07949	0.00057
305	6600	0.07577	0.00061
305	6800	0.07545	0.00055
305	7000	0.07570	0.00056
305	7200	0.07614	0.00056
305	7400	0.07666	0.00057
305	7600	0.07721	0.00057
305	7800	0.07777	0.00057
305	8000	0.07833	0.00057
306	6800	0.07554	0.00064
306	7000	0.07500	0.00055
306	7200	0.07517	0.00055
306	7400	0.07557	0.00056
306	7600	0.07608	0.00056
306	7800	0.07662	0.00056
306	8000	0.07717	0.00057
307	7000	0.07534	0.00069
307	7200	0.07456	0.00055
307	7400	0.07465	0.00055
307	7600	0.07502	0.00055
307	7800	0.07551	0.00056
307	8000	0.07604	0.00056
308	7200	0.07512	0.00077
308	7400	0.07414	0.00056
308	7600	0.07415	0.00055
308	7800	0.07448	0.00055
308	8000	0.07495	0.00055
309	7200	0.0834	0.0072
309	7400	0.07483	0.00086
309	7600	0.07371	0.00058
309	7800	0.07366	0.00054
309	8000	0.07396	0.00054
