Table: Density [L]
Temperature {K} 	Pressure {kPa} 	Density {kg/m^3} 	Uncertainty {kg/m^3} 
209	3400	1162	15
209	3600	1162	15
209	3800	1163	15
209	4000	1163	15
209	4200	1164	15
209	4400	1164	15
209	4600	1164	15
209	4800	1165	15
209	5000	1165	15
209	5200	1165	15
209	5400	1166	15
209	5600	1166	15
209	5800	1166	15
209	6000	1167	15
209	6200	1167	15
209	6400	1168	15
209	6600	1168	15
209	6800	1168	15
209	7000	1169	15
209	7200	1169	15
209	7400	1169	15
209	7600	1170	15
209	7800	1170	15
209	8000	1170	15
209	8200	1171	15
209	8400	1171	15
209	8600	1171	15
209	8800	1172	15
209	9000	1172	15
209	9200	1172	15
209	9400	1173	15
209	9600	1173	15
209	9800	1174	15
209	10000	1174	15
210    375.796    1143.202    0
210	400	1153	15
210	600	1153	15
210	800	1154	15
210	1000	1154	15
210	1200	1155	15
210	1400	1155	15
210	1600	1155	15
210	1800	1156	15
210	2000	1156	15
210	2200	1157	15
210	2400	1157	15
210	2600	1157	15
210	2800	1158	15
210	3000	1158	15
210	3200	1159	15
210	3400	1159	15
210	3600	1159	15
210	3800	1160	15
210	4000	1160	15
210	4200	1160	15
210	4400	1161	15
210	4600	1161	15
210	4800	1162	15
210	5000	1162	15
210	5200	1162	15
210	5400	1163	15
210	5600	1163	15
210	5800	1163	15
210	6000	1164	15
210	6200	1164	15
210	6400	1164	15
210	6600	1165	15
210	6800	1165	15
210	7000	1166	15
210	7200	1166	15
210	7400	1166	15
210	7600	1167	15
210	7800	1167	15
210	8000	1167	15
210	8200	1168	15
210	8400	1168	15
210	8600	1168	15
210	8800	1169	15
210	9000	1169	15
210	9200	1169	15
210	9400	1170	15
210	9600	1170	15
210	9800	1171	15
210	10000	1171	15
211    392.844    1140.159    0
211	400	1150	15
211	600	1150	15
211	800	1151	15
211	1000	1151	15
211	1200	1151	15
211	1400	1152	15
211	1600	1152	15
211	1800	1153	15
211	2000	1153	15
211	2200	1153	15
211	2400	1154	15
211	2600	1154	15
211	2800	1155	15
211	3000	1155	15
211	3200	1155	15
211	3400	1156	15
211	3600	1156	15
211	3800	1157	15
211	4000	1157	15
211	4200	1157	15
211	4400	1158	15
211	4600	1158	15
211	4800	1158	15
211	5000	1159	15
211	5200	1159	15
211	5400	1160	15
211	5600	1160	14
211	5800	1160	14
211	6000	1161	14
211	6200	1161	14
211	6400	1161	14
211	6600	1162	14
211	6800	1162	14
211	7000	1163	14
211	7200	1163	14
211	7400	1163	14
211	7600	1164	14
211	7800	1164	14
211	8000	1164	14
211	8200	1165	14
211	8400	1165	14
211	8600	1165	14
211	8800	1166	14
211	9000	1166	14
211	9200	1166	14
211	9400	1167	14
211	9600	1167	14
211	9800	1168	14
211	10000	1168	14
212    410.47    1137.102    0
212	600	1147	15
212	800	1147	15
212	1000	1148	15
212	1200	1148	15
212	1400	1149	15
212	1600	1149	15
212	1800	1149	14
212	2000	1150	14
212	2200	1150	14
212	2400	1151	14
212	2600	1151	14
212	2800	1151	14
212	3000	1152	14
212	3200	1152	14
212	3400	1153	14
212	3600	1153	14
212	3800	1153	14
212	4000	1154	14
212	4200	1154	14
212	4400	1155	14
212	4600	1155	14
212	4800	1155	14
212	5000	1156	14
212	5200	1156	14
212	5400	1156	14
212	5600	1157	14
212	5800	1157	14
212	6000	1158	14
212	6200	1158	14
212	6400	1158	14
212	6600	1159	14
212	6800	1159	14
212	7000	1159	14
212	7200	1160	14
212	7400	1160	14
212	7600	1161	14
212	7800	1161	14
212	8000	1161	14
212	8200	1162	14
212	8400	1162	14
212	8600	1162	14
212	8800	1163	14
212	9000	1163	14
212	9200	1163	14
212	9400	1164	14
212	9600	1164	14
212	9800	1165	14
212	10000	1165	14
213    428.686    1134.031    0
213	600	1144	14
213	800	1144	14
213	1000	1145	14
213	1200	1145	14
213	1400	1145	14
213	1600	1146	14
213	1800	1146	14
213	2000	1147	14
213	2200	1147	14
213	2400	1147	14
213	2600	1148	14
213	2800	1148	14
213	3000	1149	14
213	3200	1149	14
213	3400	1149	14
213	3600	1150	14
213	3800	1150	14
213	4000	1151	14
213	4200	1151	14
213	4400	1151	14
213	4600	1152	14
213	4800	1152	14
213	5000	1153	14
213	5200	1153	14
213	5400	1153	14
213	5600	1154	14
213	5800	1154	14
213	6000	1154	14
213	6200	1155	14
213	6400	1155	14
213	6600	1156	14
213	6800	1156	14
213	7000	1156	14
213	7200	1157	14
213	7400	1157	14
213	7600	1158	14
213	7800	1158	14
213	8000	1158	14
213	8200	1159	14
213	8400	1159	14
213	8600	1159	14
213	8800	1160	14
213	9000	1160	14
213	9200	1160	14
213	9400	1161	14
213	9600	1161	14
213	9800	1162	14
213	10000	1162	14
214    447.506    1130.947    0
214	600	1140	14
214	800	1141	14
214	1000	1141	14
214	1200	1142	14
214	1400	1142	14
214	1600	1143	14
214	1800	1143	14
214	2000	1143	14
214	2200	1144	14
214	2400	1144	14
214	2600	1145	14
214	2800	1145	14
214	3000	1145	14
214	3200	1146	14
214	3400	1146	14
214	3600	1147	14
214	3800	1147	14
214	4000	1147	14
214	4200	1148	14
214	4400	1148	14
214	4600	1149	14
214	4800	1149	14
214	5000	1149	14
214	5200	1150	14
214	5400	1150	14
214	5600	1151	14
214	5800	1151	14
214	6000	1151	14
214	6200	1152	14
214	6400	1152	14
214	6600	1153	14
214	6800	1153	14
214	7000	1153	14
214	7200	1154	14
214	7400	1154	14
214	7600	1154	14
214	7800	1155	14
214	8000	1155	14
214	8200	1156	14
214	8400	1156	14
214	8600	1156	14
214	8800	1157	14
214	9000	1157	14
214	9200	1157	14
214	9400	1158	14
214	9600	1158	14
214	9800	1159	14
214	10000	1159	14
215    466.941    1127.848    0
215	600	1137	14
215	800	1138	14
215	1000	1138	14
215	1200	1138	14
215	1400	1139	14
215	1600	1139	14
215	1800	1140	14
215	2000	1140	14
215	2200	1141	14
215	2400	1141	14
215	2600	1141	14
215	2800	1142	14
215	3000	1142	14
215	3200	1143	14
215	3400	1143	14
215	3600	1143	14
215	3800	1144	14
215	4000	1144	14
215	4200	1145	14
215	4400	1145	14
215	4600	1145	14
215	4800	1146	14
215	5000	1146	14
215	5200	1147	14
215	5400	1147	14
215	5600	1147	14
215	5800	1148	14
215	6000	1148	14
215	6200	1149	14
215	6400	1149	14
215	6600	1149	14
215	6800	1150	14
215	7000	1150	14
215	7200	1151	14
215	7400	1151	14
215	7600	1151	14
215	7800	1152	14
215	8000	1152	14
215	8200	1153	14
215	8400	1153	14
215	8600	1153	14
215	8800	1154	14
215	9000	1154	14
215	9200	1154	14
215	9400	1155	14
215	9600	1155	14
215	9800	1156	14
215	10000	1156	14
216    487.004    1124.735    0
216	600	1134	14
216	800	1134	14
216	1000	1135	14
216	1200	1135	14
216	1400	1136	14
216	1600	1136	14
216	1800	1136	14
216	2000	1137	14
216	2200	1137	14
216	2400	1138	14
216	2600	1138	14
216	2800	1139	14
216	3000	1139	14
216	3200	1139	14
216	3400	1140	14
216	3600	1140	14
216	3800	1141	14
216	4000	1141	14
216	4200	1141	14
216	4400	1142	14
216	4600	1142	14
216	4800	1143	14
216	5000	1143	14
216	5200	1143	13
216	5400	1144	13
216	5600	1144	13
216	5800	1145	13
216	6000	1145	13
216	6200	1145	13
216	6400	1146	13
216	6600	1146	13
216	6800	1147	13
216	7000	1147	13
216	7200	1147	13
216	7400	1148	13
216	7600	1148	13
216	7800	1149	13
216	8000	1149	13
216	8200	1149	13
216	8400	1150	13
216	8600	1150	13
216	8800	1151	13
216	9000	1151	13
216	9200	1151	13
216	9400	1152	13
216	9600	1152	13
216	9800	1152	13
216	10000	1153	13
217    507.708    1121.607    0
217	600	1130	14
217	800	1131	14
217	1000	1131	14
217	1200	1132	14
217	1400	1132	14
217	1600	1133	14
217	1800	1133	13
217	2000	1134	13
217	2200	1134	13
217	2400	1134	13
217	2600	1135	13
217	2800	1135	13
217	3000	1136	13
217	3200	1136	13
217	3400	1137	13
217	3600	1137	13
217	3800	1137	13
217	4000	1138	13
217	4200	1138	13
217	4400	1139	13
217	4600	1139	13
217	4800	1139	13
217	5000	1140	13
217	5200	1140	13
217	5400	1141	13
217	5600	1141	13
217	5800	1142	13
217	6000	1142	13
217	6200	1142	13
217	6400	1143	13
217	6600	1143	13
217	6800	1144	13
217	7000	1144	13
217	7200	1144	13
217	7400	1145	13
217	7600	1145	13
217	7800	1146	13
217	8000	1146	13
217	8200	1146	13
217	8400	1147	13
217	8600	1147	13
217	8800	1148	13
217	9000	1148	13
217	9200	1148	13
217	9400	1149	13
217	9600	1149	13
217	9800	1149	13
217	10000	1150	13
218    529.066    1118.464    0
218	600	1127	13
218	800	1128	13
218	1000	1128	13
218	1200	1128	13
218	1400	1129	13
218	1600	1129	13
218	1800	1130	13
218	2000	1130	13
218	2200	1131	13
218	2400	1131	13
218	2600	1132	13
218	2800	1132	13
218	3000	1132	13
218	3200	1133	13
218	3400	1133	13
218	3600	1134	13
218	3800	1134	13
218	4000	1135	13
218	4200	1135	13
218	4400	1135	13
218	4600	1136	13
218	4800	1136	13
218	5000	1137	13
218	5200	1137	13
218	5400	1138	13
218	5600	1138	13
218	5800	1138	13
218	6000	1139	13
218	6200	1139	13
218	6400	1140	13
218	6600	1140	13
218	6800	1140	13
218	7000	1141	13
218	7200	1141	13
218	7400	1142	13
218	7600	1142	13
218	7800	1142	13
218	8000	1143	13
218	8200	1143	13
218	8400	1144	13
218	8600	1144	13
218	8800	1144	13
218	9000	1145	13
218	9200	1145	13
218	9400	1146	13
218	9600	1146	13
218	9800	1146	13
218	10000	1147	13
219    551.09    1115.306    0
219	600	1124	13
219	800	1124	13
219	1000	1125	13
219	1200	1125	13
219	1400	1126	13
219	1600	1126	13
219	1800	1126	13
219	2000	1127	13
219	2200	1127	13
219	2400	1128	13
219	2600	1128	13
219	2800	1129	13
219	3000	1129	13
219	3200	1130	13
219	3400	1130	13
219	3600	1130	13
219	3800	1131	13
219	4000	1131	13
219	4200	1132	13
219	4400	1132	13
219	4600	1133	13
219	4800	1133	13
219	5000	1133	13
219	5200	1134	13
219	5400	1134	13
219	5600	1135	13
219	5800	1135	13
219	6000	1136	13
219	6200	1136	13
219	6400	1136	13
219	6600	1137	13
219	6800	1137	13
219	7000	1138	13
219	7200	1138	13
219	7400	1138	13
219	7600	1139	13
219	7800	1139	13
219	8000	1140	13
219	8200	1140	13
219	8400	1141	13
219	8600	1141	13
219	8800	1141	13
219	9000	1142	13
219	9200	1142	13
219	9400	1143	13
219	9600	1143	13
219	9800	1143	13
219	10000	1144	13
220    573.793    1112.132    0
220	600	1120	13
220	800	1121	13
220	1000	1121	13
220	1200	1122	13
220	1400	1122	13
220	1600	1123	13
220	1800	1123	13
220	2000	1124	13
220	2200	1124	13
220	2400	1124	13
220	2600	1125	13
220	2800	1125	13
220	3000	1126	13
220	3200	1126	13
220	3400	1127	13
220	3600	1127	13
220	3800	1128	13
220	4000	1128	13
220	4200	1128	13
220	4400	1129	13
220	4600	1129	13
220	4800	1130	13
220	5000	1130	13
220	5200	1131	13
220	5400	1131	13
220	5600	1132	13
220	5800	1132	13
220	6000	1132	13
220	6200	1133	13
220	6400	1133	13
220	6600	1134	13
220	6800	1134	13
220	7000	1134	13
220	7200	1135	13
220	7400	1135	13
220	7600	1136	13
220	7800	1136	13
220	8000	1137	13
220	8200	1137	13
220	8400	1137	13
220	8600	1138	13
220	8800	1138	13
220	9000	1139	13
220	9200	1139	13
220	9400	1139	13
220	9600	1140	13
220	9800	1140	13
220	10000	1141	13
221    597.189    1108.942    0
221	600	1117	13
221	800	1117	13
221	1000	1118	13
221	1200	1118	13
221	1400	1119	13
221	1600	1119	13
221	1800	1120	13
221	2000	1120	13
221	2200	1121	13
221	2400	1121	13
221	2600	1122	13
221	2800	1122	13
221	3000	1123	13
221	3200	1123	13
221	3400	1123	13
221	3600	1124	13
221	3800	1124	13
221	4000	1125	13
221	4200	1125	13
221	4400	1126	13
221	4600	1126	13
221	4800	1127	13
221	5000	1127	13
221	5200	1127	13
221	5400	1128	12
221	5600	1128	12
221	5800	1129	12
221	6000	1129	12
221	6200	1130	12
221	6400	1130	12
221	6600	1130	12
221	6800	1131	12
221	7000	1131	12
221	7200	1132	12
221	7400	1132	12
221	7600	1133	12
221	7800	1133	12
221	8000	1133	12
221	8200	1134	12
221	8400	1134	12
221	8600	1135	12
221	8800	1135	12
221	9000	1135	12
221	9200	1136	12
221	9400	1136	12
221	9600	1137	12
221	9800	1137	12
221	10000	1138	12
222    621.289    1105.736    0
222	800	1114	13
222	1000	1114	13
222	1200	1115	13
222	1400	1115	13
222	1600	1116	13
222	1800	1116	13
222	2000	1117	13
222	2200	1117	12
222	2400	1118	12
222	2600	1118	12
222	2800	1119	12
222	3000	1119	12
222	3200	1120	12
222	3400	1120	12
222	3600	1121	12
222	3800	1121	12
222	4000	1121	12
222	4200	1122	12
222	4400	1122	12
222	4600	1123	12
222	4800	1123	12
222	5000	1124	12
222	5200	1124	12
222	5400	1125	12
222	5600	1125	12
222	5800	1126	12
222	6000	1126	12
222	6200	1126	12
222	6400	1127	12
222	6600	1127	12
222	6800	1128	12
222	7000	1128	12
222	7200	1129	12
222	7400	1129	12
222	7600	1129	12
222	7800	1130	12
222	8000	1130	12
222	8200	1131	12
222	8400	1131	12
222	8600	1132	12
222	8800	1132	12
222	9000	1132	12
222	9200	1133	12
222	9400	1133	12
222	9600	1134	12
222	9800	1134	12
222	10000	1134	12
223    646.108    1102.513    0
223	800	1111	12
223	1000	1111	12
223	1200	1112	12
223	1400	1112	12
223	1600	1113	12
223	1800	1113	12
223	2000	1113	12
223	2200	1114	12
223	2400	1114	12
223	2600	1115	12
223	2800	1115	12
223	3000	1116	12
223	3200	1116	12
223	3400	1117	12
223	3600	1117	12
223	3800	1118	12
223	4000	1118	12
223	4200	1119	12
223	4400	1119	12
223	4600	1120	12
223	4800	1120	12
223	5000	1120	12
223	5200	1121	12
223	5400	1121	12
223	5600	1122	12
223	5800	1122	12
223	6000	1123	12
223	6200	1123	12
223	6400	1124	12
223	6600	1124	12
223	6800	1124	12
223	7000	1125	12
223	7200	1125	12
223	7400	1126	12
223	7600	1126	12
223	7800	1127	12
223	8000	1127	12
223	8200	1128	12
223	8400	1128	12
223	8600	1128	12
223	8800	1129	12
223	9000	1129	12
223	9200	1130	12
223	9400	1130	12
223	9600	1130	12
223	9800	1131	12
223	10000	1131	12
224    671.659    1099.273    0
224	800	1107	12
224	1000	1108	12
224	1200	1108	12
224	1400	1109	12
224	1600	1109	12
224	1800	1110	12
224	2000	1110	12
224	2200	1111	12
224	2400	1111	12
224	2600	1112	12
224	2800	1112	12
224	3000	1112	12
224	3200	1113	12
224	3400	1113	12
224	3600	1114	12
224	3800	1114	12
224	4000	1115	12
224	4200	1115	12
224	4400	1116	12
224	4600	1116	12
224	4800	1117	12
224	5000	1117	12
224	5200	1118	12
224	5400	1118	12
224	5600	1119	12
224	5800	1119	12
224	6000	1119	12
224	6200	1120	12
224	6400	1120	12
224	6600	1121	12
224	6800	1121	12
224	7000	1122	12
224	7200	1122	12
224	7400	1123	12
224	7600	1123	12
224	7800	1123	12
224	8000	1124	12
224	8200	1124	12
224	8400	1125	12
224	8600	1125	12
224	8800	1126	12
224	9000	1126	12
224	9200	1126	12
224	9400	1127	12
224	9600	1127	12
224	9800	1128	12
224	10000	1128	12
225    697.955    1096.017    0
225	800	1104	12
225	1000	1104	12
225	1200	1105	12
225	1400	1105	12
225	1600	1106	12
225	1800	1106	12
225	2000	1107	12
225	2200	1107	12
225	2400	1108	12
225	2600	1108	12
225	2800	1109	12
225	3000	1109	12
225	3200	1110	12
225	3400	1110	12
225	3600	1111	12
225	3800	1111	12
225	4000	1111	12
225	4200	1112	12
225	4400	1112	12
225	4600	1113	12
225	4800	1113	12
225	5000	1114	12
225	5200	1114	12
225	5400	1115	12
225	5600	1115	12
225	5800	1116	12
225	6000	1116	12
225	6200	1117	12
225	6400	1117	12
225	6600	1118	12
225	6800	1118	12
225	7000	1118	12
225	7200	1119	12
225	7400	1119	12
225	7600	1120	12
225	7800	1120	12
225	8000	1121	12
225	8200	1121	12
225	8400	1122	12
225	8600	1122	12
225	8800	1122	12
225	9000	1123	12
225	9200	1123	12
225	9400	1124	12
225	9600	1124	12
225	9800	1125	12
225	10000	1125	12
226    725.008    1092.742    0
226	800	1100	12
226	1000	1101	12
226	1200	1101	12
226	1400	1102	12
226	1600	1102	12
226	1800	1103	12
226	2000	1103	12
226	2200	1104	12
226	2400	1104	12
226	2600	1105	12
226	2800	1105	12
226	3000	1106	12
226	3200	1106	12
226	3400	1107	12
226	3600	1107	12
226	3800	1108	12
226	4000	1108	12
226	4200	1109	12
226	4400	1109	12
226	4600	1110	12
226	4800	1110	12
226	5000	1111	12
226	5200	1111	12
226	5400	1111	12
226	5600	1112	12
226	5800	1112	11
226	6000	1113	11
226	6200	1113	11
226	6400	1114	11
226	6600	1114	11
226	6800	1115	11
226	7000	1115	11
226	7200	1116	11
226	7400	1116	11
226	7600	1117	11
226	7800	1117	11
226	8000	1117	11
226	8200	1118	11
226	8400	1118	11
226	8600	1119	11
226	8800	1119	11
226	9000	1120	11
226	9200	1120	11
226	9400	1121	11
226	9600	1121	11
226	9800	1121	11
226	10000	1122	11
227    752.833    1089.45    0
227	800	1097	12
227	1000	1097	12
227	1200	1098	12
227	1400	1098	12
227	1600	1099	12
227	1800	1099	12
227	2000	1100	12
227	2200	1100	12
227	2400	1101	12
227	2600	1101	12
227	2800	1102	11
227	3000	1102	11
227	3200	1103	11
227	3400	1103	11
227	3600	1104	11
227	3800	1104	11
227	4000	1105	11
227	4200	1105	11
227	4400	1106	11
227	4600	1106	11
227	4800	1107	11
227	5000	1107	11
227	5200	1108	11
227	5400	1108	11
227	5600	1109	11
227	5800	1109	11
227	6000	1110	11
227	6200	1110	11
227	6400	1111	11
227	6600	1111	11
227	6800	1111	11
227	7000	1112	11
227	7200	1112	11
227	7400	1113	11
227	7600	1113	11
227	7800	1114	11
227	8000	1114	11
227	8200	1115	11
227	8400	1115	11
227	8600	1116	11
227	8800	1116	11
227	9000	1117	11
227	9200	1117	11
227	9400	1117	11
227	9600	1118	11
227	9800	1118	11
227	10000	1119	11
228    781.443    1086.139    0
228	800	1093	11
228	1000	1094	11
228	1200	1094	11
228	1400	1095	11
228	1600	1095	11
228	1800	1096	11
228	2000	1096	11
228	2200	1097	11
228	2400	1097	11
228	2600	1098	11
228	2800	1098	11
228	3000	1099	11
228	3200	1099	11
228	3400	1100	11
228	3600	1100	11
228	3800	1101	11
228	4000	1101	11
228	4200	1102	11
228	4400	1102	11
228	4600	1103	11
228	4800	1103	11
228	5000	1104	11
228	5200	1104	11
228	5400	1105	11
228	5600	1105	11
228	5800	1106	11
228	6000	1106	11
228	6200	1107	11
228	6400	1107	11
228	6600	1108	11
228	6800	1108	11
228	7000	1109	11
228	7200	1109	11
228	7400	1110	11
228	7600	1110	11
228	7800	1111	11
228	8000	1111	11
228	8200	1111	11
228	8400	1112	11
228	8600	1112	11
228	8800	1113	11
228	9000	1113	11
228	9200	1114	11
228	9400	1114	11
228	9600	1115	11
228	9800	1115	11
228	10000	1116	11
229    810.852    1082.81    0
229	1000	1090	11
229	1200	1091	11
229	1400	1091	11
229	1600	1092	11
229	1800	1092	11
229	2000	1093	11
229	2200	1093	11
229	2400	1094	11
229	2600	1094	11
229	2800	1095	11
229	3000	1095	11
229	3200	1096	11
229	3400	1096	11
229	3600	1097	11
229	3800	1097	11
229	4000	1098	11
229	4200	1098	11
229	4400	1099	11
229	4600	1099	11
229	4800	1100	11
229	5000	1100	11
229	5200	1101	11
229	5400	1101	11
229	5600	1102	11
229	5800	1102	11
229	6000	1103	11
229	6200	1103	11
229	6400	1104	11
229	6600	1104	11
229	6800	1105	11
229	7000	1105	11
229	7200	1106	11
229	7400	1106	11
229	7600	1107	11
229	7800	1107	11
229	8000	1108	11
229	8200	1108	11
229	8400	1109	11
229	8600	1109	11
229	8800	1110	11
229	9000	1110	11
229	9200	1111	11
229	9400	1111	11
229	9600	1111	11
229	9800	1112	11
229	10000	1112	11
230    841.073    1079.462    0
230	1000	1086	11
230	1200	1087	11
230	1400	1088	11
230	1600	1088	11
230	1800	1089	11
230	2000	1089	11
230	2200	1090	11
230	2400	1090	11
230	2600	1091	11
230	2800	1091	11
230	3000	1092	11
230	3200	1092	11
230	3400	1093	11
230	3600	1093	11
230	3800	1094	11
230	4000	1094	11
230	4200	1095	11
230	4400	1096	11
230	4600	1096	11
230	4800	1097	11
230	5000	1097	11
230	5200	1098	11
230	5400	1098	11
230	5600	1099	11
230	5800	1099	11
230	6000	1100	11
230	6200	1100	11
230	6400	1101	11
230	6600	1101	11
230	6800	1102	11
230	7000	1102	11
230	7200	1103	11
230	7400	1103	11
230	7600	1103	11
230	7800	1104	11
230	8000	1104	11
230	8200	1105	11
230	8400	1105	11
230	8600	1106	11
230	8800	1106	11
230	9000	1107	11
230	9200	1107	11
230	9400	1108	11
230	9600	1108	11
230	9800	1109	11
230	10000	1109	11
231    872.119    1076.094    0
231	1000	1083	11
231	1200	1083	11
231	1400	1084	11
231	1600	1084	11
231	1800	1085	11
231	2000	1086	11
231	2200	1086	11
231	2400	1087	11
231	2600	1087	11
231	2800	1088	11
231	3000	1088	11
231	3200	1089	11
231	3400	1089	11
231	3600	1090	11
231	3800	1090	11
231	4000	1091	11
231	4200	1092	11
231	4400	1092	11
231	4600	1093	11
231	4800	1093	11
231	5000	1094	11
231	5200	1094	11
231	5400	1095	11
231	5600	1095	11
231	5800	1096	11
231	6000	1096	11
231	6200	1097	11
231	6400	1097	11
231	6600	1098	11
231	6800	1098	10
231	7000	1099	10
231	7200	1099	10
231	7400	1100	10
231	7600	1100	10
231	7800	1101	10
231	8000	1101	10
231	8200	1102	10
231	8400	1102	10
231	8600	1103	10
231	8800	1103	10
231	9000	1104	10
231	9200	1104	10
231	9400	1105	10
231	9600	1105	10
231	9800	1105	10
231	10000	1106	10
232    904.005    1072.706    0
232	1000	1079	11
232	1200	1080	11
232	1400	1080	11
232	1600	1081	11
232	1800	1081	11
232	2000	1082	11
232	2200	1083	11
232	2400	1083	11
232	2600	1084	11
232	2800	1084	11
232	3000	1085	11
232	3200	1085	11
232	3400	1086	11
232	3600	1086	11
232	3800	1087	10
232	4000	1088	10
232	4200	1088	10
232	4400	1089	10
232	4600	1089	10
232	4800	1090	10
232	5000	1090	10
232	5200	1091	10
232	5400	1091	10
232	5600	1092	10
232	5800	1092	10
232	6000	1093	10
232	6200	1093	10
232	6400	1094	10
232	6600	1094	10
232	6800	1095	10
232	7000	1095	10
232	7200	1096	10
232	7400	1096	10
232	7600	1097	10
232	7800	1097	10
232	8000	1098	10
232	8200	1098	10
232	8400	1099	10
232	8600	1099	10
232	8800	1100	10
232	9000	1100	10
232	9200	1101	10
232	9400	1101	10
232	9600	1102	10
232	9800	1102	10
232	10000	1103	10
233    936.745    1069.298    0
233	1000	1075	11
233	1200	1076	11
233	1400	1077	11
233	1600	1077	10
233	1800	1078	10
233	2000	1078	10
233	2200	1079	10
233	2400	1080	10
233	2600	1080	10
233	2800	1081	10
233	3000	1081	10
233	3200	1082	10
233	3400	1082	10
233	3600	1083	10
233	3800	1083	10
233	4000	1084	10
233	4200	1085	10
233	4400	1085	10
233	4600	1086	10
233	4800	1086	10
233	5000	1087	10
233	5200	1087	10
233	5400	1088	10
233	5600	1088	10
233	5800	1089	10
233	6000	1089	10
233	6200	1090	10
233	6400	1090	10
233	6600	1091	10
233	6800	1091	10
233	7000	1092	10
233	7200	1092	10
233	7400	1093	10
233	7600	1093	10
233	7800	1094	10
233	8000	1095	10
233	8200	1095	10
233	8400	1096	10
233	8600	1096	10
233	8800	1096	10
233	9000	1097	10
233	9200	1097	10
233	9400	1098	10
233	9600	1098	10
233	9800	1099.0	10.0
233	10000	1099.4	10.0
234    970.351    1065.869    0
234	1000	1072	10
234	1200	1072	10
234	1400	1073	10
234	1600	1074	10
234	1800	1074	10
234	2000	1075	10
234	2200	1075	10
234	2400	1076	10
234	2600	1077	10
234	2800	1077	10
234	3000	1078	10
234	3200	1078	10
234	3400	1079	10
234	3600	1079	10
234	3800	1080	10
234	4000	1080	10
234	4200	1081	10
234	4400	1082	10
234	4600	1082	10
234	4800	1083	10
234	5000	1083	10
234	5200	1084	10
234	5400	1084	10
234	5600	1084.9	10.0
234	5800	1085.4	10.0
234	6000	1085.9	10.0
234	6200	1086.5	10.0
234	6400	1087.0	10.0
234	6600	1087.5	9.9
234	6800	1088.0	9.9
234	7000	1088.6	9.9
234	7200	1089.1	9.9
234	7400	1089.6	9.9
234	7600	1090.1	9.9
234	7800	1090.6	9.9
234	8000	1091.2	9.9
234	8200	1091.7	9.9
234	8400	1092.2	9.9
234	8600	1092.7	9.9
234	8800	1093.2	9.8
234	9000	1093.7	9.8
234	9200	1094.2	9.8
234	9400	1094.7	9.8
234	9600	1095.2	9.8
234	9800	1095.7	9.8
234	10000	1096.2	9.8
235    1004.839    1062.418    0
235	1200	1069	10
235	1400	1069	10
235	1600	1070	10
235	1800	1071	10
235	2000	1071	10
235	2200	1072	10
235	2400	1072	10
235	2600	1073	10
235	2800	1073	10
235	3000	1074	10
235	3200	1074.6	10.0
235	3400	1075.2	10.0
235	3600	1075.8	10.0
235	3800	1076.4	9.9
235	4000	1076.9	9.9
235	4200	1077.5	9.9
235	4400	1078.1	9.9
235	4600	1078.6	9.9
235	4800	1079.2	9.9
235	5000	1079.7	9.9
235	5200	1080.3	9.8
235	5400	1080.8	9.8
235	5600	1081.4	9.8
235	5800	1081.9	9.8
235	6000	1082.5	9.8
235	6200	1083.0	9.8
235	6400	1083.6	9.8
235	6600	1084.1	9.8
235	6800	1084.6	9.7
235	7000	1085.2	9.7
235	7200	1085.7	9.7
235	7400	1086.2	9.7
235	7600	1086.7	9.7
235	7800	1087.3	9.7
235	8000	1087.8	9.7
235	8200	1088.3	9.7
235	8400	1088.8	9.7
235	8600	1089.3	9.7
235	8800	1089.9	9.7
235	9000	1090.4	9.7
235	9200	1090.9	9.6
235	9400	1091.4	9.6
235	9600	1091.9	9.6
235	9800	1092.4	9.6
235	10000	1092.9	9.6
236    1040.222    1058.946    0
236	1200	1065	10
236	1400	1065.6	10.0
236	1600	1066.2	10.0
236	1800	1066.8	9.9
236	2000	1067.4	9.9
236	2200	1068.0	9.9
236	2400	1068.6	9.9
236	2600	1069.2	9.9
236	2800	1069.8	9.8
236	3000	1070.4	9.8
236	3200	1071.0	9.8
236	3400	1071.6	9.8
236	3600	1072.2	9.8
236	3800	1072.8	9.8
236	4000	1073.4	9.7
236	4200	1073.9	9.7
236	4400	1074.5	9.7
236	4600	1075.1	9.7
236	4800	1075.6	9.7
236	5000	1076.2	9.7
236	5200	1076.8	9.7
236	5400	1077.3	9.6
236	5600	1077.9	9.6
236	5800	1078.4	9.6
236	6000	1079.0	9.6
236	6200	1079.6	9.6
236	6400	1080.1	9.6
236	6600	1080.6	9.6
236	6800	1081.2	9.6
236	7000	1081.7	9.6
236	7200	1082.3	9.5
236	7400	1082.8	9.5
236	7600	1083.3	9.5
236	7800	1083.9	9.5
236	8000	1084.4	9.5
236	8200	1084.9	9.5
236	8400	1085.5	9.5
236	8600	1086.0	9.5
236	8800	1086.5	9.5
236	9000	1087.0	9.5
236	9200	1087.5	9.5
236	9400	1088.1	9.5
236	9600	1088.6	9.4
236	9800	1089.1	9.4
236	10000	1089.6	9.4
237    1076.514    1055.452    0
237	1200	1061.2	9.8
237	1400	1061.8	9.8
237	1600	1062.5	9.8
237	1800	1063.1	9.8
237	2000	1063.7	9.7
237	2200	1064.3	9.7
237	2400	1064.9	9.7
237	2600	1065.6	9.7
