Table: Internal Energy [Saturated Tank]
Temperature {K} 	 Total Nitrous Mass Per Nitrous Tank Vol {Kg/m^3} 	 Specific Internal Energy (Per Kg Total Nitrous) {J/Kg}
287 	 7.130730e+02 	 4.975934e+05
287 	 7.187323e+02 	 4.973175e+05
287 	 7.243916e+02 	 4.970460e+05
287 	 7.300509e+02 	 4.967786e+05
287 	 7.357102e+02 	 4.965154e+05
287 	 7.413696e+02 	 4.962562e+05
287 	 7.470289e+02 	 4.960009e+05
287 	 7.526882e+02 	 4.957494e+05
287 	 7.583475e+02 	 4.955017e+05
287 	 7.640068e+02 	 4.952577e+05
287 	 7.696661e+02 	 4.950173e+05
287 	 7.753254e+02 	 4.947803e+05
287 	 7.809847e+02 	 4.945468e+05
287 	 7.866440e+02 	 4.943167e+05
287 	 7.923033e+02 	 4.940898e+05
287 	 7.979626e+02 	 4.938662e+05
287 	 8.036220e+02 	 4.936457e+05
287 	 8.092813e+02 	 4.934283e+05
287 	 8.149406e+02 	 4.932140e+05
287 	 8.205999e+02 	 4.930025e+05
287 	 8.262592e+02 	 4.927940e+05
288 	 1.358234e+02 	 6.518833e+05
288 	 1.414827e+02 	 6.443690e+05
288 	 1.471420e+02 	 6.374327e+05
288 	 1.528014e+02 	 6.310102e+05
288 	 1.584607e+02 	 6.250465e+05
288 	 1.641200e+02 	 6.194940e+05
288 	 1.697793e+02 	 6.143117e+05
288 	 1.754386e+02 	 6.094638e+05
288 	 1.810979e+02 	 6.049188e+05
288 	 1.867572e+02 	 6.006493e+05
288 	 1.924165e+02 	 5.966310e+05
288 	 1.980758e+02 	 5.928423e+05
288 	 2.037351e+02 	 5.892640e+05
288 	 2.093945e+02 	 5.858792e+05
288 	 2.150538e+02 	 5.826725e+05
288 	 2.207131e+02 	 5.796303e+05
288 	 2.263724e+02 	 5.767402e+05
288 	 2.320317e+02 	 5.739910e+05
288 	 2.376910e+02 	 5.713728e+05
288 	 2.433503e+02 	 5.688764e+05
288 	 2.490096e+02 	 5.664934e+05
288 	 2.546689e+02 	 5.642163e+05
288 	 2.603282e+02 	 5.620383e+05
288 	 2.659875e+02 	 5.599529e+05
288 	 2.716469e+02 	 5.579544e+05
288 	 2.773062e+02 	 5.560375e+05
288 	 2.829655e+02 	 5.541973e+05
288 	 2.886248e+02 	 5.524292e+05
288 	 2.942841e+02 	 5.507291e+05
288 	 2.999434e+02 	 5.490932e+05
288 	 3.056027e+02 	 5.475179e+05
288 	 3.112620e+02 	 5.459998e+05
288 	 3.169213e+02 	 5.445360e+05
288 	 3.225806e+02 	 5.431235e+05
288 	 3.282400e+02 	 5.417598e+05
288 	 3.338993e+02 	 5.404423e+05
288 	 3.395586e+02 	 5.391686e+05
288 	 3.452179e+02 	 5.379368e+05
288 	 3.508772e+02 	 5.367447e+05
288 	 3.565365e+02 	 5.355904e+05
288 	 3.621958e+02 	 5.344722e+05
288 	 3.678551e+02 	 5.333884e+05
288 	 3.735144e+02 	 5.323375e+05
288 	 3.791737e+02 	 5.313179e+05
288 	 3.848331e+02 	 5.303283e+05
288 	 3.904924e+02 	 5.293674e+05
288 	 3.961517e+02 	 5.284339e+05
288 	 4.018110e+02 	 5.275268e+05
288 	 4.074703e+02 	 5.266448e+05
288 	 4.131296e+02 	 5.257870e+05
288 	 4.187889e+02 	 5.249524e+05
288 	 4.244482e+02 	 5.241400e+05
288 	 4.301075e+02 	 5.233490e+05
288 	 4.357668e+02 	 5.225786e+05
288 	 4.414261e+02 	 5.218279e+05
288 	 4.470855e+02 	 5.210963e+05
288 	 4.527448e+02 	 5.203829e+05
288 	 4.584041e+02 	 5.196871e+05
288 	 4.640634e+02 	 5.190083e+05
288 	 4.697227e+02 	 5.183459e+05
288 	 4.753820e+02 	 5.176992e+05
288 	 4.810413e+02 	 5.170677e+05
288 	 4.867006e+02 	 5.164510e+05
288 	 4.923599e+02 	 5.158484e+05
288 	 4.980192e+02 	 5.152595e+05
288 	 5.036786e+02 	 5.146838e+05
288 	 5.093379e+02 	 5.141209e+05
288 	 5.149972e+02 	 5.135704e+05
288 	 5.206565e+02 	 5.130319e+05
288 	 5.263158e+02 	 5.125050e+05
288 	 5.319751e+02 	 5.119892e+05
288 	 5.376344e+02 	 5.114843e+05
288 	 5.432937e+02 	 5.109900e+05
288 	 5.489530e+02 	 5.105058e+05
288 	 5.546123e+02 	 5.100315e+05
288 	 5.602716e+02 	 5.095668e+05
288 	 5.659310e+02 	 5.091114e+05
288 	 5.715903e+02 	 5.086650e+05
288 	 5.772496e+02 	 5.082274e+05
288 	 5.829089e+02 	 5.077982e+05
288 	 5.885682e+02 	 5.073773e+05
288 	 5.942275e+02 	 5.069645e+05
288 	 5.998868e+02 	 5.065594e+05
288 	 6.055461e+02 	 5.061619e+05
288 	 6.112054e+02 	 5.057717e+05
288 	 6.168647e+02 	 5.053887e+05
288 	 6.225241e+02 	 5.050127e+05
288 	 6.281834e+02 	 5.046434e+05
288 	 6.338427e+02 	 5.042808e+05
288 	 6.395020e+02 	 5.039245e+05
288 	 6.451613e+02 	 5.035745e+05
288 	 6.508206e+02 	 5.032306e+05
288 	 6.564799e+02 	 5.028927e+05
288 	 6.621392e+02 	 5.025605e+05
288 	 6.677985e+02 	 5.022339e+05
288 	 6.734578e+02 	 5.019128e+05
288 	 6.791171e+02 	 5.015971e+05
288 	 6.847765e+02 	 5.012866e+05
288 	 6.904358e+02 	 5.009812e+05
288 	 6.960951e+02 	 5.006807e+05
288 	 7.017544e+02 	 5.003851e+05
288 	 7.074137e+02 	 5.000942e+05
288 	 7.130730e+02 	 4.998080e+05
288 	 7.187323e+02 	 4.995262e+05
288 	 7.243916e+02 	 4.992489e+05
288 	 7.300509e+02 	 4.989758e+05
288 	 7.357102e+02 	 4.987070e+05
288 	 7.413696e+02 	 4.984422e+05
288 	 7.470289e+02 	 4.981815e+05
288 	 7.526882e+02 	 4.979247e+05
288 	 7.583475e+02 	 4.976717e+05
288 	 7.640068e+02 	 4.974225e+05
288 	 7.696661e+02 	 4.971769e+05
288 	 7.753254e+02 	 4.969349e+05
288 	 7.809847e+02 	 4.966965e+05
288 	 7.866440e+02 	 4.964614e+05
288 	 7.923033e+02 	 4.962297e+05
288 	 7.979626e+02 	 4.960013e+05
288 	 8.036220e+02 	 4.957762e+05
288 	 8.092813e+02 	 4.955541e+05
288 	 8.149406e+02 	 4.953352e+05
288 	 8.205999e+02 	 4.951192e+05
289 	 1.414827e+02 	 6.495528e+05
289 	 1.471420e+02 	 6.424744e+05
289 	 1.528014e+02 	 6.359204e+05
289 	 1.584607e+02 	 6.298345e+05
289 	 1.641200e+02 	 6.241683e+05
289 	 1.697793e+02 	 6.188798e+05
289 	 1.754386e+02 	 6.139325e+05
289 	 1.810979e+02 	 6.092945e+05
289 	 1.867572e+02 	 6.049375e+05
289 	 1.924165e+02 	 6.008368e+05
289 	 1.980758e+02 	 5.969705e+05
289 	 2.037351e+02 	 5.933189e+05
289 	 2.093945e+02 	 5.898648e+05
289 	 2.150538e+02 	 5.865924e+05
289 	 2.207131e+02 	 5.834878e+05
289 	 2.263724e+02 	 5.805385e+05
289 	 2.320317e+02 	 5.777330e+05
289 	 2.376910e+02 	 5.750612e+05
289 	 2.433503e+02 	 5.725136e+05
289 	 2.490096e+02 	 5.700818e+05
289 	 2.546689e+02 	 5.677581e+05
289 	 2.603282e+02 	 5.655354e+05
289 	 2.659875e+02 	 5.634073e+05
289 	 2.716469e+02 	 5.613679e+05
289 	 2.773062e+02 	 5.594117e+05
289 	 2.829655e+02 	 5.575337e+05
289 	 2.886248e+02 	 5.557294e+05
289 	 2.942841e+02 	 5.539945e+05
289 	 2.999434e+02 	 5.523251e+05
289 	 3.056027e+02 	 5.507175e+05
289 	 3.112620e+02 	 5.491684e+05
289 	 3.169213e+02 	 5.476745e+05
289 	 3.225806e+02 	 5.462331e+05
289 	 3.282400e+02 	 5.448414e+05
289 	 3.338993e+02 	 5.434969e+05
289 	 3.395586e+02 	 5.421972e+05
289 	 3.452179e+02 	 5.409401e+05
289 	 3.508772e+02 	 5.397236e+05
289 	 3.565365e+02 	 5.385457e+05
289 	 3.621958e+02 	 5.374045e+05
289 	 3.678551e+02 	 5.362986e+05
289 	 3.735144e+02 	 5.352261e+05
289 	 3.791737e+02 	 5.341856e+05
289 	 3.848331e+02 	 5.331757e+05
289 	 3.904924e+02 	 5.321951e+05
289 	 3.961517e+02 	 5.312426e+05
289 	 4.018110e+02 	 5.303168e+05
289 	 4.074703e+02 	 5.294168e+05
289 	 4.131296e+02 	 5.285414e+05
289 	 4.187889e+02 	 5.276897e+05
289 	 4.244482e+02 	 5.268607e+05
289 	 4.301075e+02 	 5.260535e+05
289 	 4.357668e+02 	 5.252673e+05
289 	 4.414261e+02 	 5.245012e+05
289 	 4.470855e+02 	 5.237546e+05
289 	 4.527448e+02 	 5.230266e+05
289 	 4.584041e+02 	 5.223165e+05
289 	 4.640634e+02 	 5.216238e+05
289 	 4.697227e+02 	 5.209478e+05
289 	 4.753820e+02 	 5.202879e+05
289 	 4.810413e+02 	 5.196435e+05
289 	 4.867006e+02 	 5.190141e+05
289 	 4.923599e+02 	 5.183992e+05
289 	 4.980192e+02 	 5.177982e+05
289 	 5.036786e+02 	 5.172108e+05
289 	 5.093379e+02 	 5.166363e+05
289 	 5.149972e+02 	 5.160746e+05
289 	 5.206565e+02 	 5.155250e+05
289 	 5.263158e+02 	 5.149873e+05
289 	 5.319751e+02 	 5.144610e+05
289 	 5.376344e+02 	 5.139457e+05
289 	 5.432937e+02 	 5.134412e+05
289 	 5.489530e+02 	 5.129472e+05
289 	 5.546123e+02 	 5.124631e+05
289 	 5.602716e+02 	 5.119889e+05
289 	 5.659310e+02 	 5.115242e+05
289 	 5.715903e+02 	 5.110686e+05
289 	 5.772496e+02 	 5.106220e+05
289 	 5.829089e+02 	 5.101841e+05
289 	 5.885682e+02 	 5.097546e+05
289 	 5.942275e+02 	 5.093332e+05
289 	 5.998868e+02 	 5.089199e+05
289 	 6.055461e+02 	 5.085142e+05
289 	 6.112054e+02 	 5.081161e+05
289 	 6.168647e+02 	 5.077252e+05
289 	 6.225241e+02 	 5.073415e+05
289 	 6.281834e+02 	 5.069647e+05
289 	 6.338427e+02 	 5.065946e+05
289 	 6.395020e+02 	 5.062310e+05
289 	 6.451613e+02 	 5.058739e+05
289 	 6.508206e+02 	 5.055229e+05
289 	 6.564799e+02 	 5.051780e+05
289 	 6.621392e+02 	 5.048390e+05
289 	 6.677985e+02 	 5.045058e+05
289 	 6.734578e+02 	 5.041781e+05
289 	 6.791171e+02 	 5.038559e+05
289 	 6.847765e+02 	 5.035390e+05
289 	 6.904358e+02 	 5.032274e+05
289 	 6.960951e+02 	 5.029208e+05
289 	 7.017544e+02 	 5.026191e+05
289 	 7.074137e+02 	 5.023223e+05
289 	 7.130730e+02 	 5.020301e+05
289 	 7.187323e+02 	 5.017426e+05
289 	 7.243916e+02 	 5.014596e+05
289 	 7.300509e+02 	 5.011809e+05
289 	 7.357102e+02 	 5.009066e+05
289 	 7.413696e+02 	 5.006364e+05
289 	 7.470289e+02 	 5.003703e+05
289 	 7.526882e+02 	 5.001083e+05
289 	 7.583475e+02 	 4.998501e+05
289 	 7.640068e+02 	 4.995958e+05
289 	 7.696661e+02 	 4.993452e+05
289 	 7.753254e+02 	 4.990982e+05
289 	 7.809847e+02 	 4.988549e+05
289 	 7.866440e+02 	 4.986150e+05
289 	 7.923033e+02 	 4.983786e+05
289 	 7.979626e+02 	 4.981455e+05
289 	 8.036220e+02 	 4.979157e+05
289 	 8.092813e+02 	 4.976891e+05
289 	 8.149406e+02 	 4.974657e+05
290 	 1.471420e+02 	 6.477445e+05
290 	 1.528014e+02 	 6.410489e+05
290 	 1.584607e+02 	 6.348316e+05
290 	 1.641200e+02 	 6.290430e+05
290 	 1.697793e+02 	 6.236403e+05
290 	 1.754386e+02 	 6.185863e+05
290 	 1.810979e+02 	 6.138480e+05
290 	 1.867572e+02 	 6.093970e+05
290 	 1.924165e+02 	 6.052078e+05
290 	 1.980758e+02 	 6.012579e+05
290 	 2.037351e+02 	 5.975275e+05
290 	 2.093945e+02 	 5.939988e+05
290 	 2.150538e+02 	 5.906557e+05
290 	 2.207131e+02 	 5.874841e+05
290 	 2.263724e+02 	 5.844711e+05
290 	 2.320317e+02 	 5.816051e+05
290 	 2.376910e+02 	 5.788755e+05
290 	 2.433503e+02 	 5.762729e+05
290 	 2.490096e+02 	 5.737886e+05
290 	 2.546689e+02 	 5.714147e+05
290 	 2.603282e+02 	 5.691440e+05
290 	 2.659875e+02 	 5.669700e+05
290 	 2.716469e+02 	 5.648865e+05
290 	 2.773062e+02 	 5.628881e+05
290 	 2.829655e+02 	 5.609696e+05
290 	 2.886248e+02 	 5.591263e+05
290 	 2.942841e+02 	 5.573540e+05
290 	 2.999434e+02 	 5.556485e+05
290 	 3.056027e+02 	 5.540062e+05
290 	 3.112620e+02 	 5.524236e+05
290 	 3.169213e+02 	 5.508975e+05
290 	 3.225806e+02 	 5.494250e+05
290 	 3.282400e+02 	 5.480032e+05
290 	 3.338993e+02 	 5.466297e+05
290 	 3.395586e+02 	 5.453019e+05
290 	 3.452179e+02 	 5.440177e+05
290 	 3.508772e+02 	 5.427749e+05
290 	 3.565365e+02 	 5.415715e+05
290 	 3.621958e+02 	 5.404057e+05
290 	 3.678551e+02 	 5.392759e+05
290 	 3.735144e+02 	 5.381802e+05
290 	 3.791737e+02 	 5.371173e+05
290 	 3.848331e+02 	 5.360856e+05
290 	 3.904924e+02 	 5.350838e+05
290 	 3.961517e+02 	 5.341107e+05
290 	 4.018110e+02 	 5.331650e+05
290 	 4.074703e+02 	 5.322455e+05
290 	 4.131296e+02 	 5.313512e+05
290 	 4.187889e+02 	 5.304811e+05
290 	 4.244482e+02 	 5.296342e+05
290 	 4.301075e+02 	 5.288096e+05
290 	 4.357668e+02 	 5.280064e+05
290 	 4.414261e+02 	 5.272238e+05
290 	 4.470855e+02 	 5.264610e+05
290 	 4.527448e+02 	 5.257173e+05
290 	 4.584041e+02 	 5.249919e+05
290 	 4.640634e+02 	 5.242843e+05
290 	 4.697227e+02 	 5.235937e+05
290 	 4.753820e+02 	 5.229195e+05
290 	 4.810413e+02 	 5.222612e+05
290 	 4.867006e+02 	 5.216182e+05
290 	 4.923599e+02 	 5.209900e+05
290 	 4.980192e+02 	 5.203760e+05
290 	 5.036786e+02 	 5.197759e+05
290 	 5.093379e+02 	 5.191891e+05
290 	 5.149972e+02 	 5.186152e+05
290 	 5.206565e+02 	 5.180537e+05
290 	 5.263158e+02 	 5.175044e+05
290 	 5.319751e+02 	 5.169667e+05
290 	 5.376344e+02 	 5.164404e+05
290 	 5.432937e+02 	 5.159250e+05
290 	 5.489530e+02 	 5.154202e+05
290 	 5.546123e+02 	 5.149258e+05
290 	 5.602716e+02 	 5.144413e+05
290 	 5.659310e+02 	 5.139665e+05
290 	 5.715903e+02 	 5.135011e+05
290 	 5.772496e+02 	 5.130449e+05
290 	 5.829089e+02 	 5.125975e+05
290 	 5.885682e+02 	 5.121587e+05
290 	 5.942275e+02 	 5.117283e+05
290 	 5.998868e+02 	 5.113060e+05
290 	 6.055461e+02 	 5.108916e+05
290 	 6.112054e+02 	 5.104848e+05
290 	 6.168647e+02 	 5.100855e+05
290 	 6.225241e+02 	 5.096935e+05
290 	 6.281834e+02 	 5.093086e+05
290 	 6.338427e+02 	 5.089305e+05
290 	 6.395020e+02 	 5.085591e+05
290 	 6.451613e+02 	 5.081942e+05
290 	 6.508206e+02 	 5.078357e+05
290 	 6.564799e+02 	 5.074833e+05
290 	 6.621392e+02 	 5.071370e+05
290 	 6.677985e+02 	 5.067966e+05
290 	 6.734578e+02 	 5.064618e+05
290 	 6.791171e+02 	 5.061327e+05
290 	 6.847765e+02 	 5.058090e+05
290 	 6.904358e+02 	 5.054906e+05
290 	 6.960951e+02 	 5.051773e+05
290 	 7.017544e+02 	 5.048692e+05
290 	 7.074137e+02 	 5.045659e+05
290 	 7.130730e+02 	 5.042675e+05
290 	 7.187323e+02 	 5.039737e+05
290 	 7.243916e+02 	 5.036846e+05
290 	 7.300509e+02 	 5.033999e+05
290 	 7.357102e+02 	 5.031197e+05
290 	 7.413696e+02 	 5.028437e+05
290 	 7.470289e+02 	 5.025718e+05
290 	 7.526882e+02 	 5.023041e+05
290 	 7.583475e+02 	 5.020404e+05
290 	 7.640068e+02 	 5.017805e+05
290 	 7.696661e+02 	 5.015245e+05
290 	 7.753254e+02 	 5.012723e+05
290 	 7.809847e+02 	 5.010236e+05
290 	 7.866440e+02 	 5.007786e+05
290 	 7.923033e+02 	 5.005371e+05
290 	 7.979626e+02 	 5.002990e+05
290 	 8.036220e+02 	 5.000642e+05
290 	 8.092813e+02 	 4.998327e+05
291 	 1.471420e+02 	 6.531271e+05
291 	 1.528014e+02 	 6.462853e+05
291 	 1.584607e+02 	 6.399322e+05
291 	 1.641200e+02 	 6.340172e+05
291 	 1.697793e+02 	 6.284966e+05
291 	 1.754386e+02 	 6.233321e+05
291 	 1.810979e+02 	 6.184904e+05
291 	 1.867572e+02 	 6.139422e+05
291 	 1.924165e+02 	 6.096615e+05
291 	 1.980758e+02 	 6.056254e+05
291 	 2.037351e+02 	 6.018135e+05
291 	 2.093945e+02 	 5.982077e+05
291 	 2.150538e+02 	 5.947917e+05
291 	 2.207131e+02 	 5.915508e+05
291 	 2.263724e+02 	 5.884720e+05
291 	 2.320317e+02 	 5.855434e+05
291 	 2.376910e+02 	 5.827542e+05
291 	 2.433503e+02 	 5.800948e+05
291 	 2.490096e+02 	 5.775562e+05
291 	 2.546689e+02 	 5.751305e+05
291 	 2.603282e+02 	 5.728102e+05
291 	 2.659875e+02 	 5.705887e+05
291 	 2.716469e+02 	 5.684597e+05
291 	 2.773062e+02 	 5.664177e+05
291 	 2.829655e+02 	 5.644573e+05
291 	 2.886248e+02 	 5.625738e+05
291 	 2.942841e+02 	 5.607627e+05
291 	 2.999434e+02 	 5.590200e+05
291 	 3.056027e+02 	 5.573418e+05
291 	 3.112620e+02 	 5.557247e+05
291 	 3.169213e+02 	 5.541653e+05
291 	 3.225806e+02 	 5.526606e+05
291 	 3.282400e+02 	 5.512078e+05
291 	 3.338993e+02 	 5.498042e+05
291 	 3.395586e+02 	 5.484475e+05
291 	 3.452179e+02 	 5.471352e+05
291 	 3.508772e+02 	 5.458652e+05
291 	 3.565365e+02 	 5.446356e+05
291 	 3.621958e+02 	 5.434444e+05
291 	 3.678551e+02 	 5.422898e+05
291 	 3.735144e+02 	 5.411703e+05
291 	 3.791737e+02 	 5.400841e+05
291 	 3.848331e+02 	 5.390299e+05
291 	 3.904924e+02 	 5.380063e+05
291 	 3.961517e+02 	 5.370119e+05
291 	 4.018110e+02 	 5.360455e+05
291 	 4.074703e+02 	 5.351059e+05
291 	 4.131296e+02 	 5.341921e+05
291 	 4.187889e+02 	 5.333030e+05
291 	 4.244482e+02 	 5.324376e+05
291 	 4.301075e+02 	 5.315950e+05
291 	 4.357668e+02 	 5.307743e+05
291 	 4.414261e+02 	 5.299746e+05
291 	 4.470855e+02 	 5.291951e+05
291 	 4.527448e+02 	 5.284352e+05
291 	 4.584041e+02 	 5.276940e+05
291 	 4.640634e+02 	 5.269709e+05
291 	 4.697227e+02 	 5.262652e+05
291 	 4.753820e+02 	 5.255763e+05
291 	 4.810413e+02 	 5.249036e+05
291 	 4.867006e+02 	 5.242466e+05
291 	 4.923599e+02 	 5.236046e+05
291 	 4.980192e+02 	 5.229773e+05
291 	 5.036786e+02 	 5.223640e+05
291 	 5.093379e+02 	 5.217644e+05
291 	 5.149972e+02 	 5.211780e+05
291 	 5.206565e+02 	 5.206043e+05
291 	 5.263158e+02 	 5.200429e+05
291 	 5.319751e+02 	 5.194935e+05
291 	 5.376344e+02 	 5.189557e+05
291 	 5.432937e+02 	 5.184290e+05
291 	 5.489530e+02 	 5.179133e+05
291 	 5.546123e+02 	 5.174080e+05
291 	 5.602716e+02 	 5.169130e+05
291 	 5.659310e+02 	 5.164278e+05
291 	 5.715903e+02 	 5.159523e+05
291 	 5.772496e+02 	 5.154861e+05
291 	 5.829089e+02 	 5.150289e+05
291 	 5.885682e+02 	 5.145805e+05
291 	 5.942275e+02 	 5.141407e+05
291 	 5.998868e+02 	 5.137092e+05
291 	 6.055461e+02 	 5.132857e+05
291 	 6.112054e+02 	 5.128701e+05
291 	 6.168647e+02 	 5.124621e+05
291 	 6.225241e+02 	 5.120615e+05
291 	 6.281834e+02 	 5.116681e+05
291 	 6.338427e+02 	 5.112818e+05
291 	 6.395020e+02 	 5.109023e+05
291 	 6.451613e+02 	 5.105295e+05
291 	 6.508206e+02 	 5.101631e+05
291 	 6.564799e+02 	 5.098031e+05
291 	 6.621392e+02 	 5.094492e+05
291 	 6.677985e+02 	 5.091013e+05
291 	 6.734578e+02 	 5.087592e+05
291 	 6.791171e+02 	 5.084229e+05
291 	 6.847765e+02 	 5.080921e+05
291 	 6.904358e+02 	 5.077668e+05
291 	 6.960951e+02 	 5.074467e+05
291 	 7.017544e+02 	 5.071318e+05
291 	 7.074137e+02 	 5.068219e+05
291 	 7.130730e+02 	 5.065170e+05
291 	 7.187323e+02 	 5.062168e+05
291 	 7.243916e+02 	 5.059214e+05
291 	 7.300509e+02 	 5.056305e+05
291 	 7.357102e+02 	 5.053441e+05
291 	 7.413696e+02 	 5.050621e+05
291 	 7.470289e+02 	 5.047843e+05
291 	 7.526882e+02 	 5.045107e+05
291 	 7.583475e+02 	 5.042412e+05
291 	 7.640068e+02 	 5.039757e+05
291 	 7.696661e+02 	 5.037141e+05
291 	 7.753254e+02 	 5.034564e+05
291 	 7.809847e+02 	 5.032023e+05
291 	 7.866440e+02 	 5.029519e+05
291 	 7.923033e+02 	 5.027051e+05
291 	 7.979626e+02 	 5.024618e+05
292 	 1.528014e+02 	 6.514681e+05
292 	 1.584607e+02 	 6.449819e+05
292 	 1.641200e+02 	 6.389430e+05
292 	 1.697793e+02 	 6.333067e+05
292 	 1.754386e+02 	 6.280340e+05
292 	 1.810979e+02 	 6.230909e+05
292 	 1.867572e+02 	 6.184474e+05
292 	 1.924165e+02 	 6.140770e+05
292 	 1.980758e+02 	 6.099563e+05
292 	 2.037351e+02 	 6.060646e+05
292 	 2.093945e+02 	 6.023832e+05
292 	 2.150538e+02 	 5.988956e+05
292 	 2.207131e+02 	 5.955868e+05
292 	 2.263724e+02 	 5.924435e+05
292 	 2.320317e+02 	 5.894535e+05
292 	 2.376910e+02 	 5.866059e+05
292 	 2.433503e+02 	 5.838907e+05
292 	 2.490096e+02 	 5.812990e+05
292 	 2.546689e+02 	 5.788224e+05
292 	 2.603282e+02 	 5.764535e+05
292 	 2.659875e+02 	 5.741855e+05
292 	 2.716469e+02 	 5.720119e+05
292 	 2.773062e+02 	 5.699270e+05
292 	 2.829655e+02 	 5.679256e+05
292 	 2.886248e+02 	 5.660026e+05
292 	 2.942841e+02 	 5.641536e+05
292 	 2.999434e+02 	 5.623743e+05
292 	 3.056027e+02 	 5.606610e+05
292 	 3.112620e+02 	 5.590100e+05
292 	 3.169213e+02 	 5.574179e+05
292 	 3.225806e+02 	 5.558817e+05
292 	 3.282400e+02 	 5.543984e+05
292 	 3.338993e+02 	 5.529655e+05
292 	 3.395586e+02 	 5.515803e+05
292 	 3.452179e+02 	 5.502405e+05
292 	 3.508772e+02 	 5.489439e+05
292 	 3.565365e+02 	 5.476886e+05
292 	 3.621958e+02 	 5.464724e+05
292 	 3.678551e+02 	 5.452936e+05
292 	 3.735144e+02 	 5.441506e+05
292 	 3.791737e+02 	 5.430417e+05
292 	 3.848331e+02 	 5.419654e+05
292 	 3.904924e+02 	 5.409203e+05
292 	 3.961517e+02 	 5.399051e+05
292 	 4.018110e+02 	 5.389184e+05
292 	 4.074703e+02 	 5.379592e+05
292 	 4.131296e+02 	 5.370263e+05
292 	 4.187889e+02 	 5.361185e+05
292 	 4.244482e+02 	 5.352350e+05
292 	 4.301075e+02 	 5.343747e+05
292 	 4.357668e+02 	 5.335368e+05
292 	 4.414261e+02 	 5.327203e+05
292 	 4.470855e+02 	 5.319246e+05
292 	 4.527448e+02 	 5.311487e+05
292 	 4.584041e+02 	 5.303920e+05
292 	 4.640634e+02 	 5.296537e+05
292 	 4.697227e+02 	 5.289332e+05
292 	 4.753820e+02 	 5.282299e+05
292 	 4.810413e+02 	 5.275431e+05
292 	 4.867006e+02 	 5.268723e+05
292 	 4.923599e+02 	 5.262169e+05
292 	 4.980192e+02 	 5.255764e+05
292 	 5.036786e+02 	 5.249503e+05
292 	 5.093379e+02 	 5.243381e+05
292 	 5.149972e+02 	 5.237394e+05
292 	 5.206565e+02 	 5.231537e+05
292 	 5.263158e+02 	 5.225806e+05
292 	 5.319751e+02 	 5.220197e+05
292 	 5.376344e+02 	 5.214706e+05
292 	 5.432937e+02 	 5.209329e+05
292 	 5.489530e+02 	 5.204063e+05
292 	 5.546123e+02 	 5.198905e+05
292 	 5.602716e+02 	 5.193850e+05
292 	 5.659310e+02 	 5.188897e+05
292 	 5.715903e+02 	 5.184042e+05
292 	 5.772496e+02 	 5.179282e+05
292 	 5.829089e+02 	 5.174615e+05
292 	 5.885682e+02 	 5.170037e+05
292 	 5.942275e+02 	 5.165547e+05
292 	 5.998868e+02 	 5.161141e+05
292 	 6.055461e+02 	 5.156818e+05
292 	 6.112054e+02 	 5.152574e+05
292 	 6.168647e+02 	 5.148409e+05
292 	 6.225241e+02 	 5.144319e+05
292 	 6.281834e+02 	 5.140303e+05
292 	 6.338427e+02 	 5.136359e+05
292 	 6.395020e+02 	 5.132484e+05
292 	 6.451613e+02 	 5.128678e+05
292 	 6.508206e+02 	 5.124937e+05
292 	 6.564799e+02 	 5.121262e+05
292 	 6.621392e+02 	 5.117649e+05
292 	 6.677985e+02 	 5.114097e+05
292 	 6.734578e+02 	 5.110605e+05
292 	 6.791171e+02 	 5.107171e+05
292 	 6.847765e+02 	 5.103794e+05
292 	 6.904358e+02 	 5.100472e+05
292 	 6.960951e+02 	 5.097204e+05
292 	 7.017544e+02 	 5.093989e+05
292 	 7.074137e+02 	 5.090825e+05
292 	 7.130730e+02 	 5.087712e+05
292 	 7.187323e+02 	 5.084648e+05
292 	 7.243916e+02 	 5.081631e+05
292 	 7.300509e+02 	 5.078662e+05
292 	 7.357102e+02 	 5.075738e+05
292 	 7.413696e+02 	 5.072858e+05
292 	 7.470289e+02 	 5.070022e+05
292 	 7.526882e+02 	 5.067229e+05
292 	 7.583475e+02 	 5.064478e+05
292 	 7.640068e+02 	 5.061767e+05
292 	 7.696661e+02 	 5.059096e+05
292 	 7.753254e+02 	 5.056465e+05
292 	 7.809847e+02 	 5.053871e+05
292 	 7.866440e+02 	 5.051315e+05
292 	 7.923033e+02 	 5.048795e+05
293 	 1.584607e+02 	 6.502401e+05
293 	 1.641200e+02 	 6.440688e+05
293 	 1.697793e+02 	 6.383088e+05
293 	 1.754386e+02 	 6.329205e+05
293 	 1.810979e+02 	 6.278689e+05
293 	 1.867572e+02 	 6.231235e+05
293 	 1.924165e+02 	 6.186572e+05
293 	 1.980758e+02 	 6.144461e+05
293 	 2.037351e+02 	 6.104690e+05
293 	 2.093945e+02 	 6.067069e+05
293 	 2.150538e+02 	 6.031428e+05
293 	 2.207131e+02 	 5.997614e+05
293 	 2.263724e+02 	 5.965491e+05
293 	 2.320317e+02 	 5.934936e+05
293 	 2.376910e+02 	 5.905835e+05
293 	 2.433503e+02 	 5.878087e+05
293 	 2.490096e+02 	 5.851601e+05
293 	 2.546689e+02 	 5.826292e+05
293 	 2.603282e+02 	 5.802084e+05
293 	 2.659875e+02 	 5.778906e+05
293 	 2.716469e+02 	 5.756693e+05
